league,season,team,player,nation,pos,age,born,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ENG-Premier League,2023 - 2024,Nott'ham Forest,Morgan Gibbs-White,ENG,"MF,FW",23,2000,0.57872164,0.0880877,-0.38432166,0.45529246,0.3037951,0.3134935,-0.5048322,-0.31312713,0.05216241,-0.31784064
ENG-Premier League,2023 - 2024,Nott'ham Forest,Moussa Niakhate,SEN,DF,27,1996,-0.13430102,-0.055764712,0.33442858,-0.82499194,-0.62855184,0.1337633,-0.17761314,-0.10731169,-0.7579914,0.58873636
ENG-Premier League,2023 - 2024,Nott'ham Forest,Murillo,BRA,DF,21,2002,0.74277145,0.35804445,0.17848955,-0.38171023,-0.43920276,-0.20487969,0.17817749,-0.70246375,-0.50243896,0.6548472
ENG-Premier League,2023 - 2024,Nott'ham Forest,Neco Williams,WAL,DF,22,2001,0.4010179,0.2756255,0.47498894,-0.5166019,0.5635583,0.38387313,-0.35136598,-0.6727496,-0.85153794,0.059419114
ENG-Premier League,2023 - 2024,Nott'ham Forest,Nicolás Domínguez,ARG,"MF,FW",25,1998,-0.49614984,0.15500009,-0.046175368,-0.46801448,-0.046124965,0.46297783,-0.008850589,-0.14877552,-0.5343527,0.27289864
ENG-Premier League,2023 - 2024,Nott'ham Forest,Ola Aina,NGA,DF,26,1996,0.20069306,0.098260224,0.17014386,-0.44787762,0.12306042,0.20540349,-0.14884175,-0.154832,-0.7454183,0.3196038
ENG-Premier League,2023 - 2024,Nott'ham Forest,Orel Mangala,BEL,MF,25,1998,-0.26644063,-0.22174521,0.3393254,-0.65042955,-0.2757832,0.345069,0.11698656,-0.1469067,-0.47940657,0.31799388
ENG-Premier League,2023 - 2024,Nott'ham Forest,Ryan Yates,ENG,MF,25,1997,-0.23555148,0.16624224,0.25067323,-0.6205575,-0.26804227,0.22382966,-0.07265821,-0.55899084,-0.20035389,0.11184554
ENG-Premier League,2023 - 2024,Nott'ham Forest,Taiwo Awoniyi,NGA,FW,25,1997,-0.8148009,-0.659552,0.24056673,-0.27324602,0.33211648,0.47926864,-0.63834655,0.15046,-0.4916417,0.8591915
ENG-Premier League,2023 - 2024,Nott'ham Forest,Willy Boly,CIV,DF,32,1991,-0.2599921,0.10647708,0.36167186,-0.74295646,-0.63398325,0.05304325,-0.43718907,-0.4738997,-0.6684607,0.63944036
ENG-Premier League,2023 - 2024,Sheffield Utd,Andre Brooks,ENG,"MF,DF",19,2003,0.24614945,-0.43562627,0.61303985,-0.60864836,0.21691549,0.7602056,-0.118046254,-0.5968647,-0.7624832,0.48228845
ENG-Premier League,2023 - 2024,Sheffield Utd,Anel Ahmedhodžić,BIH,DF,24,1999,0.047385525,0.44274658,0.60704803,-0.78393424,-0.5456765,-0.38499057,-0.18595067,-0.6272456,-0.56307405,0.37959737
ENG-Premier League,2023 - 2024,Sheffield Utd,Auston Trusty,USA,DF,24,1998,0.5387107,0.31194523,0.6654004,-0.7417061,-0.48767242,-0.08758607,-0.17440017,-0.7589023,-0.59836996,0.5343299
ENG-Premier League,2023 - 2024,Sheffield Utd,Cameron Archer,ENG,"FW,MF",22,2001,-0.24543625,-0.48164007,0.40405938,-0.12978916,0.55449593,0.30007613,-0.07956645,-0.22169869,-0.2495231,0.001860527
ENG-Premier League,2023 - 2024,Sheffield Utd,Gustavo Hamer,NED,MF,26,1997,0.11926417,0.3060376,-0.2784215,0.28435156,-0.007100757,0.026742011,-0.4695154,-0.29095706,-0.24160165,0.24714842
ENG-Premier League,2023 - 2024,Sheffield Utd,Jack Robinson,ENG,DF,29,1993,0.5015647,0.45729297,0.4518034,-0.5193924,-0.55523396,-0.29534486,-0.27083054,-0.60972077,-0.5730722,0.64338326
ENG-Premier League,2023 - 2024,Sheffield Utd,James Mcatee,ENG,"MF,FW",20,2002,0.065616354,-0.27522373,0.3167984,0.24723591,0.47123674,0.130905,-0.15995237,-0.40788743,-0.28104496,0.17982982
ENG-Premier League,2023 - 2024,Sheffield Utd,Jayden Bogle,ENG,DF,23,2000,0.058831386,0.47882843,0.56595653,-0.4267623,0.13750623,-0.53845227,-0.13994074,-0.4619128,-0.59463406,-0.2040677
ENG-Premier League,2023 - 2024,Sheffield Utd,Luke Thomas,ENG,DF,22,2001,0.3906769,-0.44007736,0.59283346,-0.69379896,0.009551559,0.7844838,-0.21212478,-0.51587766,-0.8320542,0.64073646
ENG-Premier League,2023 - 2024,Sheffield Utd,Oliver Arblaster,ENG,MF,19,2004,-0.014427015,-0.43790403,0.5225445,-0.63020194,-0.05551217,0.79024863,0.15545513,-0.40492284,-0.7453833,0.5778016
ENG-Premier League,2023 - 2024,Sheffield Utd,Oliver Norwood,NIR,MF,32,1991,-0.09155833,0.091631286,-0.036880393,-0.39904773,-0.3319369,0.74134946,0.070666686,-0.7465939,-0.34800524,0.43043986
ENG-Premier League,2023 - 2024,Sheffield Utd,Vinicius Souza,BRA,MF,24,1999,-0.6380831,0.6893557,0.50089145,-0.8714506,-0.17968076,-0.074324116,0.019758685,-0.6824581,-0.79863846,-0.40671414
ENG-Premier League,2023 - 2024,Tottenham,Ben Davies,WAL,DF,30,1993,0.0074027395,-0.3942903,0.040678777,-0.73570764,-0.42846137,0.50467855,0.17205413,0.28062466,-0.68958336,0.53158003
ENG-Premier League,2023 - 2024,Tottenham,Brennan Johnson,WAL,FW,22,2001,0.2044831,-0.27852118,-0.36873862,0.29271045,0.9572453,0.67756057,-0.84763217,-0.15700425,-0.333344,-0.10835435
ENG-Premier League,2023 - 2024,Tottenham,Cristian Romero,ARG,DF,25,1998,-0.020116145,0.5087184,-0.25810686,-0.5662736,-0.7086345,-0.8086788,0.664856,0.61070675,-0.7014122,0.155145
ENG-Premier League,2023 - 2024,Tottenham,Dejan Kulusevski,SWE,"FW,MF",23,2000,0.47517726,0.44919494,0.505841,0.64919,0.7509883,-0.57601184,-0.16104245,0.3503718,-0.53834945,-0.55743206
ENG-Premier League,2023 - 2024,Tottenham,Destiny Udogie,ITA,DF,20,2002,0.23699397,0.30162215,0.009710319,-0.2472351,0.48943245,-0.37921643,0.16209048,0.4528247,-0.72302157,0.026832113
ENG-Premier League,2023 - 2024,Tottenham,Emerson,BRA,DF,24,1999,-0.047580883,-0.031818397,0.13854916,-0.6950045,-0.15645827,0.38170707,0.12738979,0.2095333,-0.7670698,0.39575052
ENG-Premier League,2023 - 2024,Tottenham,James Maddison,ENG,MF,26,1996,0.36505842,-0.015308045,-0.6720546,0.19319691,0.39209458,0.78636825,-0.24470042,0.26219037,-0.06251787,-0.06765042
ENG-Premier League,2023 - 2024,Tottenham,Micky van de Ven,NED,DF,22,2001,-0.06324164,0.1587254,0.069655806,-0.6980431,-0.6993993,-0.3649828,0.35460955,0.57919407,-0.8153731,0.48907003
ENG-Premier League,2023 - 2024,Tottenham,Pape Matar Sarr,SEN,MF,20,2002,-0.112497374,-0.014065819,-0.15485844,-0.05845127,0.16800112,0.06244442,0.214694,0.09740046,-0.10391016,0.046121128
ENG-Premier League,2023 - 2024,Tottenham,Pedro Porro,ESP,DF,23,1999,0.41905183,0.86847186,-0.6587673,0.37772712,0.25577945,-0.31248045,-0.41967338,-0.012149682,-0.79251456,-0.38251495
ENG-Premier League,2023 - 2024,Tottenham,Richarlison,BRA,FW,26,1997,-0.85832995,-0.33803657,0.24229586,0.06337167,0.7935991,0.07359816,-0.7023296,0.15573779,-0.21446659,0.55393547
ENG-Premier League,2023 - 2024,Tottenham,Rodrigo Bentancur,URU,MF,26,1997,-0.37483466,-0.36057836,-0.04540987,-0.55017847,-0.049567167,0.577527,0.17024906,-0.025215711,-0.2819181,0.27544487
ENG-Premier League,2023 - 2024,Tottenham,Yves Bissouma,MLI,MF,26,1996,-0.2834485,0.17051117,-0.3464954,-0.75162387,-0.09282061,0.28669742,0.77061117,0.044578396,-0.6325492,-0.40154564
ENG-Premier League,2023 - 2024,West Ham,Edson Álvarez,MEX,MF,25,1997,-0.21063429,0.39640242,0.19608799,-0.7047747,-0.29090062,-0.17508484,0.34002998,-0.43532142,-0.45954785,-0.15738848
ENG-Premier League,2023 - 2024,West Ham,James Ward-Prowse,ENG,MF,28,1994,-0.020485168,0.38961658,-0.39498717,0.3474936,-0.41084108,0.29995555,-0.3582884,-0.15202339,-0.074557826,0.25818786
ENG-Premier League,2023 - 2024,West Ham,Jarrod Bowen,ENG,FW,26,1996,-0.58748746,0.44398287,0.5348817,0.57615817,0.79914737,-0.7908754,-0.6657784,0.21466279,-0.29177773,-0.1749131
ENG-Premier League,2023 - 2024,West Ham,Konstantinos Mavropanos,GRE,DF,25,1997,0.12094117,-0.14068946,0.5128298,-0.75560546,-0.62047607,0.20106722,-0.22820893,-0.41178882,-0.6106449,0.6843223
ENG-Premier League,2023 - 2024,West Ham,Lucas Paquetá,BRA,"FW,MF",25,1997,0.14050364,0.26158857,-0.28357303,0.23887606,0.15281557,0.26559097,-0.14709911,-0.4228998,0.11948714,-0.26274875
ENG-Premier League,2023 - 2024,West Ham,Mohammed Kudus,GHA,"FW,MF",22,2000,-0.09596533,0.35955742,0.6798707,0.4632506,0.81673026,-0.38885936,0.12865753,0.1927078,-0.57844096,-0.27464533
ENG-Premier League,2023 - 2024,West Ham,Nayef Aguerd,MAR,DF,27,1996,0.47067654,-0.05496134,0.21944885,-0.60086614,-0.6790355,0.11844022,0.015253239,-0.25566512,-0.60386527,0.78348756
ENG-Premier League,2023 - 2024,West Ham,Tomáš Souček,CZE,MF,28,1995,-0.40300006,0.5168385,0.09866724,-0.5676445,-0.39180037,-0.49554846,-0.5100506,-0.44517443,0.0020635575,0.1887862
ENG-Premier League,2023 - 2024,West Ham,Vladimír Coufal,CZE,DF,30,1992,0.8260976,0.724322,-0.19167818,0.19540317,0.13197581,-0.006110257,-0.48378342,-0.65154433,-0.81722474,0.34461808
ENG-Premier League,2023 - 2024,Wolves,Jean-Ricner Bellegarde,HAI,"MF,FW",25,1998,-0.26187113,-0.41036248,0.49261227,-0.23349036,0.33716038,0.43577436,-0.0817646,-0.0893675,-0.66033894,0.55382234
ENG-Premier League,2023 - 2024,Wolves,João Gomes,BRA,MF,22,2001,-0.6613188,0.7150991,0.30133843,-0.6757375,0.39100632,-0.12814897,0.20032695,-0.38154885,-0.8089253,-0.46748826
ENG-Premier League,2023 - 2024,Wolves,Mario Lemina,GAB,MF,29,1993,-0.29487634,0.4471202,0.13183603,-0.499962,-0.20281811,-0.5002022,0.2668645,-0.19719584,-0.1621522,-0.31961057
ENG-Premier League,2023 - 2024,Wolves,Matheus Cunha,BRA,"FW,MF",24,1999,-0.13859825,0.09917372,0.3565269,0.45242602,0.5145631,-0.25016886,-0.15017976,0.21702273,0.034493722,-0.18632458
ENG-Premier League,2023 - 2024,Wolves,Matt Doherty,IRL,"DF,MF",31,1992,-0.035507303,-0.23459238,0.42772895,-0.5606484,-0.037514396,0.23579831,-0.16701175,-0.17729448,-0.58214957,0.46060103
ENG-Premier League,2023 - 2024,Wolves,Nélson Semedo,POR,"DF,MF",29,1993,0.7443383,0.43678236,0.21194458,-0.24713294,0.52434516,-0.45116293,0.6025415,-0.3007701,-0.7549148,-0.45776764
ENG-Premier League,2023 - 2024,Wolves,Pedro Neto,POR,"FW,MF",23,2000,0.43167296,-0.6432534,-0.18305895,0.54023993,0.80584973,0.78805304,-0.27661422,-0.10463255,-0.6302792,0.6656389
ENG-Premier League,2023 - 2024,Wolves,Rayan Aït-Nouri,ALG,"DF,MF",22,2001,-0.08496368,0.20910223,0.36364052,-0.287948,0.6044418,-0.21166706,0.43632406,-0.009171445,-0.530255,-0.23037784
ENG-Premier League,2023 - 2024,Wolves,Tommy Doyle,ENG,MF,21,2001,0.26687136,-0.28906912,-0.14539689,-0.49099752,-0.24045941,0.6969868,0.20230256,-0.30402792,-0.61696583,0.37192464
ESP-La Liga,2023 - 2024,Alavés,Alex Sola,ESP,"FW,MF",24,1999,0.22036874,-0.34512407,0.2976052,-0.0142624825,0.65875554,0.6705405,-0.28074706,-0.59465724,-0.6164589,0.44865707
ESP-La Liga,2023 - 2024,Alavés,Ander Guevara,ESP,MF,26,1997,0.21500033,0.22826381,-0.08409371,-0.24633218,-0.096712895,-0.055599187,0.3184033,-0.34655422,-0.214912,-0.01822413
ESP-La Liga,2023 - 2024,Alavés,Antonio Blanco,ESP,MF,23,2000,0.00819816,0.25596994,-0.14987054,-0.3617519,-0.04700253,0.5614035,0.17054999,-0.7394989,-0.35803598,0.014320214
ESP-La Liga,2023 - 2024,Alavés,Carlos Vicente,ESP,FW,24,1999,0.007474842,-0.48102772,0.3192768,0.19452704,0.6667687,0.5925453,-0.7356439,-0.47534126,-0.68662304,0.8256515
ESP-La Liga,2023 - 2024,Alavés,Javi López,ESP,DF,21,2002,0.69294435,-0.096332714,0.20284931,0.29750654,0.046687175,-0.035117704,-0.024355527,-0.31045207,-0.46654058,0.5454675
ESP-La Liga,2023 - 2024,Alavés,Luis Rioja,ESP,"FW,MF",29,1993,0.49993697,-0.2199898,0.096465565,0.36779982,0.21582185,0.07481712,-0.20602356,-0.62756544,0.10565416,0.08598864
ESP-La Liga,2023 - 2024,Alavés,Nahuel Tenaglia,ARG,DF,27,1996,-0.077965416,-0.16430801,0.4498998,-0.63592917,-0.24250408,0.3847883,-0.30648276,-0.23945022,-0.7538117,0.62683403
ESP-La Liga,2023 - 2024,Alavés,Rafa Marín,ESP,DF,21,2002,0.40236333,0.0865025,0.3661356,-0.6972845,-0.65830964,0.10336153,0.18896034,-0.66125834,-0.34903854,0.62503093
ESP-La Liga,2023 - 2024,Almería,Dion Lopy,SEN,MF,21,2002,-0.2139763,0.02456203,0.18267602,-0.5302493,-0.15888086,0.46355432,0.45465708,-0.5223852,-0.26550534,0.019188685
ESP-La Liga,2023 - 2024,Almería,Iddrisu Baba,GHA,MF,27,1996,-0.38420942,-0.07979585,0.29203403,-0.7477927,-0.43191776,0.7128665,0.28632447,-0.6027424,-0.5212435,0.24451241
ESP-La Liga,2023 - 2024,Almería,Jonathan Viera,ESP,MF,33,1989,-0.24202183,-0.58822155,-0.4283751,-0.28206718,0.39023006,0.9306296,0.02607985,-0.06610892,-0.6898496,0.69093674
ESP-La Liga,2023 - 2024,Almería,Largie Ramazani,BEL,"FW,MF",22,2001,-0.07800984,-0.45088527,0.3888785,0.33298907,0.8702154,0.504734,-0.5195424,-0.41376808,-0.4845432,0.36749533
ESP-La Liga,2023 - 2024,Almería,Lucas Robertone,ARG,MF,26,1997,0.040795486,0.27267218,-0.53206486,-0.15527314,-0.105665885,0.40219855,-0.01827552,-0.49041587,-0.3493898,0.13718975
ESP-La Liga,2023 - 2024,Almería,Luis Javier Suárez,COL,FW,25,1997,-0.7726563,-0.8725551,0.5026051,-0.69811606,0.39609927,0.745355,-0.12264181,-0.021300409,0.08462453,0.4267986
ESP-La Liga,2023 - 2024,Almería,Léo Baptistão,BRA,FW,30,1992,-0.29109547,-0.19097541,0.5418523,-0.13734777,0.450131,-0.20151919,-0.31533766,-0.34313127,-0.20808265,0.16614315
ESP-La Liga,2023 - 2024,Almería,Álex Centelles,ESP,DF,25,1997,0.6488448,-0.4684582,0.24048191,-0.34392017,-0.0057344143,0.8165734,-0.22869165,-0.39723983,-0.8312204,0.8307815
ESP-La Liga,2023 - 2024,Athletic Club,Aitor Paredes,ESP,DF,23,2000,0.45769322,-0.041735124,0.094689675,-0.48074535,-0.6418122,-0.25827542,0.2901661,-0.18152441,-0.28002933,0.7238846
ESP-La Liga,2023 - 2024,Athletic Club,Ander Herrera,ESP,MF,33,1989,-0.4573475,-0.05882342,-0.35858265,-0.48906216,-0.003930288,0.8773849,0.018292746,-0.34924033,-0.6688277,0.5235781
ESP-La Liga,2023 - 2024,Athletic Club,Beñat Prados,ESP,"MF,DF",22,2001,-0.2487017,-0.031414904,0.24446544,-0.6359786,0.08576563,0.57635504,0.18611114,-0.37386796,-0.6097052,0.12483756
ESP-La Liga,2023 - 2024,Athletic Club,Iñaki Williams,GHA,FW,29,1994,0.19863975,0.1277576,0.5706758,0.6634733,0.7709628,-0.7391957,-0.52667683,0.15408197,-0.2822824,-0.35493457
ESP-La Liga,2023 - 2024,Athletic Club,Nico Williams,ESP,FW,21,2002,0.5417913,-0.20477714,0.2369192,0.72540015,0.89602613,0.3045147,-0.41787496,0.0019814048,-0.5852717,-0.07870349
ESP-La Liga,2023 - 2024,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,0.0098277815,0.0833687,-0.039123207,-0.12928161,-0.15713412,-0.061016902,-0.0016817993,0.11362517,-0.4575687,0.30441865
ESP-La Liga,2023 - 2024,Athletic Club,Álex Berenguer,ESP,FW,28,1995,-0.21857539,-0.3261499,0.36570817,0.43843228,0.5070491,-0.019864183,-0.33020753,-0.2207295,-0.29032534,0.5255937
ESP-La Liga,2023 - 2024,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,-0.26544115,0.16251129,0.013447499,0.51250607,-0.3018546,0.006625548,-0.4406186,0.09265318,0.2944681,0.05079845
ESP-La Liga,2023 - 2024,Atlético Madrid,Axel Witsel,BEL,DF,34,1989,0.342529,0.08490217,0.21794501,-0.61024934,-0.6553771,-0.59083784,0.37832093,0.36658755,-0.6151326,0.64381844
ESP-La Liga,2023 - 2024,Atlético Madrid,José María Giménez,URU,DF,28,1995,0.27941144,-0.42105335,0.41237268,-0.7593715,-0.6696577,0.6051387,0.11209374,-0.5594011,-0.6048139,0.7085544
ESP-La Liga,2023 - 2024,Atlético Madrid,Koke,ESP,MF,31,1992,0.15997607,0.41766372,-0.8079349,-0.24326113,-0.236052,0.48218605,0.3677517,-0.048485663,-0.70813143,-0.011312867
ESP-La Liga,2023 - 2024,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",28,1995,0.11306573,0.22023004,-0.029453835,0.2071921,0.16887093,-0.23558873,-0.20759857,0.12576824,-0.2715152,0.15888609
ESP-La Liga,2023 - 2024,Atlético Madrid,Mario Hermoso,ESP,DF,28,1995,0.60884994,0.29043528,-0.34739923,-0.3298191,-0.22477005,0.111047424,0.40230978,-0.22897507,-0.5675312,0.29095432
ESP-La Liga,2023 - 2024,Atlético Madrid,Nahuel Molina,ARG,DF,25,1998,0.2973382,0.19733046,-0.08398552,-0.060662832,0.32137942,0.01515465,-0.22454372,0.10447878,-0.6099618,0.39422488
ESP-La Liga,2023 - 2024,Atlético Madrid,Pablo Barrios,ESP,MF,20,2003,-0.22376485,-0.08986574,0.1009109,-0.32786632,0.11561093,0.5547185,0.4239917,-0.37342957,-0.35685456,0.104173094
ESP-La Liga,2023 - 2024,Atlético Madrid,Rodrigo De Paul,ARG,MF,29,1994,0.24070849,0.08235512,-0.35851958,0.29448703,-0.030782657,0.4101524,0.076646075,0.18273652,-0.30367675,0.1864598
ESP-La Liga,2023 - 2024,Atlético Madrid,Stefan Savić,MNE,DF,32,1991,0.14936917,-0.11112185,0.25977254,-0.7772926,-0.63424975,0.3728636,0.28121206,-0.53366196,-0.5459455,0.527674
ESP-La Liga,2023 - 2024,Barcelona,Andreas Christensen,DEN,"DF,MF",27,1996,-0.08799346,-0.17504007,-0.27242726,-0.45466408,-0.5712793,0.10894884,0.3678255,0.32104367,-0.42493606,0.46867397
ESP-La Liga,2023 - 2024,Barcelona,Ferrán Torres,ESP,FW,23,2000,-0.68494266,-0.5849914,0.18181889,0.037710853,0.43475714,0.32934222,-0.14767058,0.21004431,-0.2134219,0.6385268
ESP-La Liga,2023 - 2024,Barcelona,Frenkie de Jong,NED,MF,26,1997,0.00039110333,-0.17962699,-0.2969701,-0.24266744,-0.14702225,0.31158754,0.58423567,0.63350326,-0.54544806,0.30246207
ESP-La Liga,2023 - 2024,Barcelona,Gavi,ESP,"MF,FW",18,2004,-0.5639167,-0.14648613,0.15231282,-0.60800606,0.20551017,0.724171,0.2165972,0.09652042,-0.7269972,0.5048699
ESP-La Liga,2023 - 2024,Barcelona,Iñigo Martínez,ESP,DF,32,1991,0.7865632,-0.48910946,0.13818362,-0.50286585,-0.4735518,0.68788487,0.28642043,0.13012052,-0.80204093,0.704186
ESP-La Liga,2023 - 2024,Barcelona,João Cancelo,POR,DF,29,1994,0.6169635,0.38867918,-0.18773267,0.32485282,0.5779059,-0.08154599,0.26264066,0.10670494,-0.6238546,-0.16192728
ESP-La Liga,2023 - 2024,Barcelona,João Félix,POR,FW,23,1999,-0.46547955,-0.5292364,0.21439885,-0.027925953,0.8380965,0.61359143,-0.14475287,0.24694967,-0.23700501,0.037859753
ESP-La Liga,2023 - 2024,Barcelona,Jules Koundé,FRA,DF,24,1998,0.79322517,0.16170953,-0.54852414,-0.020840175,-0.18678309,-0.110220365,0.74361855,0.44019485,-0.6678524,0.046587255
ESP-La Liga,2023 - 2024,Barcelona,Lamine Yamal,ESP,FW,16,2007,0.25715196,0.27716428,0.22857842,0.4396716,0.8634252,-0.015639996,0.017425353,0.19946963,-0.56655353,-0.33127144
ESP-La Liga,2023 - 2024,Barcelona,Pedri,ESP,"MF,FW",20,2002,-0.3051267,-0.05363027,-0.12606367,0.031914163,0.1495217,0.31660205,0.20310792,0.38361824,-0.3354964,0.31534147
ESP-La Liga,2023 - 2024,Barcelona,Raphinha,BRA,"FW,MF",26,1996,-0.56727767,-0.6117533,-0.4111957,0.5152433,0.6590692,0.8461952,-0.606279,-0.17634349,-0.14258514,0.67811203
ESP-La Liga,2023 - 2024,Barcelona,Robert Lewandowski,POL,FW,34,1988,-0.40422446,-0.46930298,-0.22937268,0.44755596,0.4382578,-0.26688215,-0.7964791,-0.1189089,0.44942227,0.3113108
ESP-La Liga,2023 - 2024,Barcelona,Ronald Araújo,URU,DF,24,1999,0.27582607,-0.22325133,-0.30645856,-0.40488327,-0.5975506,0.18760084,0.44372478,0.060798302,-0.41423056,0.6491541
ESP-La Liga,2023 - 2024,Barcelona,İlkay Gündoğan,GER,MF,32,1990,0.67861885,0.11150217,-0.7274047,0.4505858,-0.30308557,0.8646128,-0.012011502,0.39354533,0.094960846,0.013546919
ESP-La Liga,2023 - 2024,Betis,Aitor Ruibal,ESP,"DF,FW",27,1996,-0.48316324,0.15973885,0.25073037,-0.45682788,0.26968142,0.5338802,-0.095175296,-0.0051850583,-0.81072223,0.55448467
ESP-La Liga,2023 - 2024,Betis,Assane Diao,SEN,FW,17,2005,-0.32049224,-0.49806198,0.67395306,-0.4106234,0.42224795,0.31005087,-0.022119315,-0.30339092,-0.41158572,0.11954828
ESP-La Liga,2023 - 2024,Betis,Germán Pezzella,ARG,DF,32,1991,0.4828906,0.14950164,0.3750882,-0.66224074,-0.58254206,-0.38715032,0.27086467,-0.3541102,-0.42610294,0.62187046
ESP-La Liga,2023 - 2024,Betis,Guido Rodríguez,ARG,MF,29,1994,-0.47107488,0.10219909,0.13360785,-0.65575457,-0.42748362,0.25039536,0.19932036,-0.25622442,-0.47767207,0.17668891
ESP-La Liga,2023 - 2024,Betis,Isco,ESP,MF,31,1992,0.21861273,0.03930295,-0.12195295,0.38227627,0.1358808,0.66839343,0.10528452,0.06114311,0.1996822,-0.39463165
ESP-La Liga,2023 - 2024,Betis,Johnny Cardoso,USA,MF,21,2001,-0.5568022,0.020699635,0.058426574,-0.66524065,-0.2531717,0.6391928,-0.060027998,-0.30733672,-0.5951439,0.4305001
ESP-La Liga,2023 - 2024,Betis,Juan Miranda,ESP,DF,23,2000,0.3567589,0.105133325,-0.021589885,-0.15898839,-0.0350718,0.13300711,-0.08573587,-0.18630742,-0.4359658,0.33769178
ESP-La Liga,2023 - 2024,Betis,Marc Roca,ESP,MF,26,1996,-0.23042189,0.10149591,-0.3064561,-0.3493476,-0.22374901,0.20176964,0.06908374,-0.13894193,-0.4141626,0.23112918
ESP-La Liga,2023 - 2024,Betis,Pablo Fornals,ESP,"FW,MF",27,1996,-0.19978553,-0.12099744,0.10300965,-0.05539831,0.20143506,0.29748046,-0.123268776,0.10472598,-0.61266047,0.6147678
ESP-La Liga,2023 - 2024,Betis,Rodri,ESP,"FW,MF",23,2000,0.31988633,-0.5790065,0.40579364,-0.2182675,0.377663,0.62979895,0.19809315,-0.47298354,-0.4357478,0.25306585
ESP-La Liga,2023 - 2024,Celta Vigo,Carl Starfelt,SWE,DF,28,1995,0.45135435,0.17422965,0.6022156,-0.7888925,-0.569731,-0.23814006,-0.08721032,-0.29284257,-0.7203223,0.6430471
ESP-La Liga,2023 - 2024,Celta Vigo,Fran Beltrán,ESP,MF,24,1999,0.111091495,0.07827983,-0.19916262,-0.3623105,0.085880265,0.5016903,0.47196624,-0.4143726,-0.4612212,-0.068733566
ESP-La Liga,2023 - 2024,Celta Vigo,Iago Aspas,ESP,FW,35,1987,0.6674353,-0.5031043,-0.55917746,0.63708234,0.074870855,0.8277429,-0.58679086,-0.10257391,0.20462596,0.08977993
ESP-La Liga,2023 - 2024,Celta Vigo,Jonathan Bamba,CIV,"MF,FW",27,1996,0.2671846,-0.49604034,0.37161514,0.45138663,0.5063945,0.07736616,0.16933846,-0.096341595,-0.425558,0.13204868
ESP-La Liga,2023 - 2024,Celta Vigo,Jørgen Strand Larsen,NOR,FW,23,2000,-0.4854732,-0.22164848,0.39622945,0.06096522,0.88047504,-0.6731527,-0.72458124,-0.23572814,-0.02317869,-0.41607162
ESP-La Liga,2023 - 2024,Celta Vigo,Luca de la Torre,USA,MF,25,1998,-0.15670396,-0.017461048,-0.13182203,-0.1565942,0.3799159,0.25274688,-0.009588685,-0.06678932,-0.3748872,0.19360293
ESP-La Liga,2023 - 2024,Celta Vigo,Manu Sánchez,ESP,"DF,MF",22,2000,0.35681087,0.2784815,-0.2016145,-0.34239072,0.4879849,0.64060235,-0.42118898,-0.3080806,-0.8633009,0.5290236
ESP-La Liga,2023 - 2024,Celta Vigo,Unai Núñez,ESP,DF,26,1997,0.30368695,0.39755422,0.07420971,-0.59988713,-0.73675823,-0.32228762,0.3295949,-0.5916163,-0.23159479,0.54567957
ESP-La Liga,2023 - 2024,Cádiz,Fali,ESP,DF,29,1993,0.35194495,0.21129838,0.34517965,-0.69732547,-0.6543665,0.1777302,0.08402778,-0.7590068,-0.3295056,0.5624166
ESP-La Liga,2023 - 2024,Cádiz,Iván Alejo,ESP,MF,28,1995,0.56714547,-0.014738852,0.53089577,-0.10334535,0.6921611,0.31020734,-0.48393935,-0.88498694,-0.6962044,0.22836068
ESP-La Liga,2023 - 2024,Cádiz,Javi Hernández,ESP,DF,25,1998,0.65913045,0.28802627,-0.012467587,0.0055024927,0.09573269,0.11290585,-0.15394717,-0.42667198,-0.54072857,0.3800598
ESP-La Liga,2023 - 2024,Cádiz,Roger Martí,ESP,FW,32,1991,-0.120821804,-0.5435398,0.24253789,-0.08256393,0.44220662,0.5004076,-0.58515555,-0.4845335,-0.36309224,0.56394565
ESP-La Liga,2023 - 2024,Cádiz,Álex Fernández,ESP,MF,30,1992,0.19470035,-0.3513004,0.07781709,-0.4510527,-0.21076773,0.74922836,0.016629802,-0.5209763,-0.57310873,0.50542927
ESP-La Liga,2023 - 2024,Getafe,Borja Mayoral,ESP,FW,26,1997,-0.4530562,-0.6240143,0.55415076,-0.14372262,-0.000101566315,-0.11407335,-0.044141427,0.023545407,0.2939346,0.25351885
ESP-La Liga,2023 - 2024,Getafe,Carmona,ESP,"DF,MF",21,2002,-0.054986946,-0.12575234,0.35778457,-0.28945836,0.08738754,0.28220418,-0.12842022,-0.40966025,-0.4145085,0.33351833
ESP-La Liga,2023 - 2024,Getafe,Damián Suárez,URU,DF,35,1988,0.2172107,0.03779934,0.04867572,-0.45988053,0.18586212,0.8079952,-0.33009595,-0.609222,-0.81640893,0.5675137
