league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
ESP-La Liga,2023 - 2024,Girona,Daley Blind,NED,33,1990,Left,CB,0.35118675,-0.12096658,-0.12079928,0.49891096,0.13072674,-0.1210262,-0.66449594,0.48895636,-0.5522971,0.37589997
ESP-La Liga,2023 - 2024,Girona,David López,ESP,33,1989,Right,CB,-0.018048393,0.497711,-0.3339273,0.6644382,0.31166947,0.39198565,-0.72164434,-0.022978764,-0.46912423,0.2573965
ESP-La Liga,2023 - 2024,Girona,Eric García,ESP,22,2001,Right,CB,0.13613962,0.07601334,0.1636728,0.6786684,0.0818642,0.08960383,-0.5043121,0.011845409,-0.7443564,0.3207107
ESP-La Liga,2023 - 2024,Girona,Iván Martín,ESP,24,1999,Left,CM,0.015534217,-0.29109046,0.23479925,0.47075585,0.44891816,-0.28890857,-0.38097218,0.0036418445,-0.18312128,0.39155045
ESP-La Liga,2023 - 2024,Girona,Miguel Gutiérrez,ESP,22,2001,Left,LB,-0.0027396854,-0.53190184,-0.075873904,0.13613832,0.38537523,0.052842777,-0.30747825,0.52320737,-0.25103143,0.2486067
ESP-La Liga,2023 - 2024,Girona,Portu,ESP,31,1992,Right,RM,-0.5334971,-0.32726803,0.0171412,0.01477499,0.73295385,0.10523895,-0.2164676,-0.6026006,-0.29401177,0.057353992
ESP-La Liga,2023 - 2024,Girona,Yan Couto,BRA,21,2002,Right,RB,-0.08135905,-0.7189269,0.030518338,0.05506874,0.7573217,-0.25823528,-0.59901345,0.42289388,0.029062038,0.39644116
ESP-La Liga,2023 - 2024,Girona,Yangel Herrera,VEN,25,1998,Right,CM,-0.086101,-0.17719638,0.18938303,0.7008737,0.38910604,-0.2775333,-0.3470036,-0.07715973,-0.057155896,-0.25626507
ESP-La Liga,2023 - 2024,Granada,Bruno Méndez,URU,23,1999,Right,LW,-0.21530354,-0.14945497,0.06403872,0.55439377,0.6841651,0.251558,-0.61905915,-0.43011233,0.04965895,-0.35900855
ESP-La Liga,2023 - 2024,Granada,Bryan Zaragoza,ESP,21,2001,Right,LM,-0.29153776,-0.6286962,0.12267936,0.3976729,0.8135298,0.30720013,-0.10423201,-0.22099622,0.51892805,-0.042104706
ESP-La Liga,2023 - 2024,Granada,Facundo Pellistri,URU,21,2001,Right,RM,-0.4585151,-0.30444023,-0.17201903,0.5993824,0.84268683,-0.005794129,-0.40728906,-0.27514988,0.017246386,-0.22342432
ESP-La Liga,2023 - 2024,Granada,Gonzalo Villar,ESP,25,1998,Right,CM,-0.096807405,-0.24772893,-0.09826391,0.42496592,0.6066779,-0.25997674,-0.50084907,-0.06109589,-0.041355856,-0.18696482
ESP-La Liga,2023 - 2024,Granada,Ignasi Miquel,ESP,30,1992,Left,CB,0.16225332,0.24140717,-0.33255333,0.5877952,0.37576258,0.40701893,-0.66361433,0.25077334,-0.45789367,-0.34617612
ESP-La Liga,2023 - 2024,Granada,Lucas Boyé,ARG,27,1996,Right,ST,0.027874209,-0.019911135,0.3729334,0.5028467,0.7330395,-0.38342232,-0.33237156,0.16008016,0.29006267,-0.2213999
ESP-La Liga,2023 - 2024,Granada,Myrto Uzuni,ALB,28,1995,Right,ST,-0.049442798,0.025536327,-0.4576868,0.53044385,0.7137212,-0.09615359,0.1405841,-0.28797534,0.31364644,-0.0238914
ESP-La Liga,2023 - 2024,Granada,Sergio Ruiz,ESP,28,1994,Right,CDM,0.20044005,-0.3476463,-0.10722301,0.42859116,0.6328166,-0.48425478,-0.65716505,-0.14251302,-0.20989382,-0.26346248
ESP-La Liga,2023 - 2024,Las Palmas,Enzo Loiodice,FRA,22,2000,Left,CM,-0.07240467,-0.39944264,-0.13268392,0.6538607,0.635756,-0.315418,-0.5597408,-0.082183726,-0.009549834,-0.09789369
ESP-La Liga,2023 - 2024,Las Palmas,Julian Araujo,MEX,21,2001,Right,RB,-0.20855944,-0.2792217,-0.049671736,0.6419582,0.688634,0.05808586,-0.55376476,-0.19980173,-0.114561014,-0.097890265
ESP-La Liga,2023 - 2024,Las Palmas,Marvin,ESP,23,2000,Right,RM,-0.18490341,-0.39131325,-0.16695721,0.563855,0.81268245,-0.09875799,-0.45613557,0.07902676,-0.06313286,-0.21893208
ESP-La Liga,2023 - 2024,Las Palmas,Máximo Perrone,ARG,20,2003,Left,CDM,-0.0424168,-0.37089187,-0.35358706,0.733705,0.66154087,-0.2544882,-0.5961781,-0.2003568,-0.2027424,0.046478454
ESP-La Liga,2023 - 2024,Las Palmas,Saúl Coco,EQG,24,1999,Right,CB,0.08981276,0.0636931,-0.48806268,0.58289605,0.47678366,0.2645856,-0.58459544,-0.024021456,-0.27265826,-0.010545338
ESP-La Liga,2023 - 2024,Las Palmas,Sergi Cardona,ESP,24,1999,Left,LB,0.19776188,-0.32933858,0.20046473,0.6134503,0.41722217,-0.4111016,-0.47063836,0.40321517,-0.6049387,-0.24455872
ESP-La Liga,2023 - 2024,Las Palmas,Álex Suárez,ESP,30,1993,Right,CB,0.015932161,0.19203775,0.096229814,0.6993205,0.49096596,0.043736923,-0.5989958,-0.024593616,-0.39961535,0.12136514
ESP-La Liga,2023 - 2024,Mallorca,Abdón Prats,ESP,30,1992,Left,ST,-0.6072125,-0.13646533,0.010877271,0.35962883,0.7260374,0.50548184,-0.170109,-0.34856495,0.2520567,-0.43279517
ESP-La Liga,2023 - 2024,Mallorca,Antonio Sánchez,ESP,26,1997,Right,RM,-0.15990685,-0.22973853,-0.055940505,0.5226744,0.70405436,0.048959814,-0.355745,-0.19760853,0.04438825,-0.21906444
ESP-La Liga,2023 - 2024,Mallorca,Copete,ESP,23,1999,Left,CB,-0.28797412,-0.2161755,-0.050778948,0.5030503,0.68241113,0.19769253,-0.6745646,-0.32007247,-0.23298563,-0.3989366
ESP-La Liga,2023 - 2024,Mallorca,Cyle Larin,CAN,28,1995,Right,ST,-0.5437171,0.17899321,-0.3315361,0.4014482,0.71027136,-0.12243045,0.10256103,0.14212097,0.3523505,-0.4127675
ESP-La Liga,2023 - 2024,Mallorca,Dani Rodríguez,ESP,35,1988,Right,CAM,0.051054224,-0.37734267,0.117446646,0.37268952,0.6593335,0.0067572906,-0.39066646,0.04688759,0.057550646,-0.30689988
ESP-La Liga,2023 - 2024,Mallorca,Manu Morlanes,ESP,24,1999,Right,CM,-0.2044528,-0.33682537,-0.1750098,0.52975714,0.56667656,-0.2577683,-0.53099597,-0.10413224,-0.00822831,-0.26507917
ESP-La Liga,2023 - 2024,Mallorca,Pablo Maffeo,ESP,26,1997,Right,RB,-0.23142605,-0.4336334,-0.05307039,0.45761177,0.83296233,0.099681735,-0.5796921,-0.18412797,0.031505637,-0.28683668
ESP-La Liga,2023 - 2024,Mallorca,Samu Costa,POR,22,2000,Left,CDM,0.118375674,-0.31209266,0.17227301,0.6135511,0.63012254,-0.3435707,-0.6055892,-0.23803513,-0.19031933,-0.5672591
ESP-La Liga,2023 - 2024,Mallorca,Sergi Darder,ESP,29,1993,Right,LM,-0.18479216,-0.52796686,-0.023604559,0.32596028,0.35626212,0.05388663,-0.38638094,0.013486689,0.06864498,-0.35474357
ESP-La Liga,2023 - 2024,Mallorca,Toni Lato,ESP,25,1997,Left,LB,-0.25526604,-0.46093243,-0.23221181,0.6086872,0.7999415,0.028022625,-0.6121075,-0.09881975,-0.08867464,-0.15442662
ESP-La Liga,2023 - 2024,Mallorca,Vedat Muriqi,KVX,29,1994,Left,ST,-0.28141424,0.13158807,-0.39244387,0.37199342,0.58472615,0.19874167,0.073862895,0.14122173,0.3327253,-0.2876969
ESP-La Liga,2023 - 2024,Osasuna,Aimar Oroz,ESP,21,2001,Right,CM,0.025884544,-0.23727986,-0.2452996,0.6500574,0.6086391,-0.24239007,-0.29302335,0.039885376,0.097614706,0.003422342
ESP-La Liga,2023 - 2024,Osasuna,Ante Budimir,CRO,32,1991,Left,ST,-0.17931254,0.17297593,-0.046847098,0.20366625,0.7625346,0.30096197,0.41240454,-0.32965693,0.33778232,-0.43257272
ESP-La Liga,2023 - 2024,Osasuna,Catena,ESP,28,1994,Right,CB,0.056153886,0.15350261,-0.5109137,0.29883623,0.3051523,0.29671177,-0.5453503,0.017164694,-0.31367013,-0.3402832
ESP-La Liga,2023 - 2024,Osasuna,Iker Muñoz,ESP,20,2002,Right,CM,-0.02595169,-0.23545575,-0.10014094,0.54599184,0.62750095,0.20969376,-0.39084572,-0.35731688,-0.15470721,-0.12786824
ESP-La Liga,2023 - 2024,Osasuna,Johan Mojica,COL,30,1992,Left,LB,-0.162475,-0.5103035,-0.26515862,0.36733413,0.6673979,0.16749777,-0.5335932,0.24171738,-0.083865196,-0.09272763
ESP-La Liga,2023 - 2024,Osasuna,José Arnaiz,ESP,28,1995,Right,LM,-0.44326603,-0.44139206,-0.32592082,0.5136606,0.66390026,0.13945502,-0.3533054,-0.4208739,0.20192377,-0.24407361
ESP-La Liga,2023 - 2024,Osasuna,Lucas Torró,ESP,29,1994,Right,CDM,-0.114961706,-0.15599634,-0.22715454,0.57257515,0.57164437,0.06875598,-0.46647635,-0.1811699,0.20888725,-0.37376818
ESP-La Liga,2023 - 2024,Osasuna,Moi Gómez,ESP,29,1994,Right,CM,-0.07644205,-0.33478358,-0.1181261,0.6340715,0.48980707,0.08641267,-0.368443,-0.19310375,-0.07082723,0.07208373
ESP-La Liga,2023 - 2024,Osasuna,Pablo Ibáñez,ESP,24,1998,Right,CM,-0.26482552,-0.26270342,-0.39557832,0.44907948,0.6923618,-0.10625348,-0.32040107,-0.18012303,-0.01368118,-0.24937464
ESP-La Liga,2023 - 2024,Osasuna,Rubén García,ESP,30,1993,Left,RM,-0.2419708,-0.46845064,-0.016379079,0.4737098,0.55736804,0.115337394,-0.34033087,-0.22125801,-0.027568316,-0.35302514
ESP-La Liga,2023 - 2024,Osasuna,Rubén Peña,ESP,32,1991,Right,RB,-0.051024992,-0.5025104,-0.08735015,0.5395827,0.7892062,-0.017496532,-0.44032425,0.0962483,0.027054448,-0.34315377
ESP-La Liga,2023 - 2024,Rayo Vallecano,Abdul Mumin,GHA,25,1998,Right,CB,-0.06614886,0.04741572,-0.28868693,0.53342795,0.64011526,0.45482466,-0.6189723,-0.20646681,-0.09383861,-0.10918918
ESP-La Liga,2023 - 2024,Rayo Vallecano,Alfonso Espino,URU,31,1992,Left,LB,0.03147475,-0.5271795,-0.03562446,0.6710942,0.6316584,-0.11465994,-0.5098607,0.037704863,-0.19833048,-0.4228724
ESP-La Liga,2023 - 2024,Rayo Vallecano,Florian Lejeune,FRA,32,1991,Right,CB,0.29426587,0.41815254,-0.27735624,0.30031058,-0.1838606,0.58919936,-0.5110366,0.2420785,-0.031632524,-0.5986671
ESP-La Liga,2023 - 2024,Rayo Vallecano,Iván Balliu,ALB,31,1992,Right,RB,0.045716293,-0.36964276,-0.28164235,0.66228974,0.6430722,0.048437584,-0.37221396,0.12234046,-0.2243824,-0.1237011
ESP-La Liga,2023 - 2024,Rayo Vallecano,Pathé Ciss,SEN,29,1994,Right,CDM,-0.051780257,-0.13781191,-0.15257798,0.6163299,0.5379765,-0.10654717,-0.52234685,-0.21083234,0.15436871,-0.28196663
ESP-La Liga,2023 - 2024,Rayo Vallecano,Pep Chavarría,ESP,25,1998,Left,LB,-0.32162216,-0.43939224,-0.20421785,0.5270078,0.73967195,0.19151787,-0.57021374,-0.16653733,-0.11673871,-0.041563712
ESP-La Liga,2023 - 2024,Rayo Vallecano,Sergio Camello,ESP,22,2001,Right,ST,-0.3381956,-0.086156465,-0.22945032,0.5762749,0.7679326,-0.0035113175,-0.15998575,-0.0087004565,0.12810706,-0.1546739
ESP-La Liga,2023 - 2024,Rayo Vallecano,Unai López,ESP,27,1995,Right,CM,0.016112523,-0.49679658,-0.19053447,0.50493294,0.4579174,-0.04604535,-0.44755167,-0.15504539,-0.09694971,-0.1741325
ESP-La Liga,2023 - 2024,Rayo Vallecano,Álvaro García,ESP,30,1992,Left,LM,-0.12101676,-0.40713748,-0.013493364,0.63481176,0.75439316,0.10263441,0.029803772,-0.031206125,-0.21782574,-0.33291155
ESP-La Liga,2023 - 2024,Rayo Vallecano,Óscar Trejo,ARG,35,1988,Right,CAM,-0.18279822,-0.3065161,-0.16447881,0.69468784,0.61867815,-0.112005815,-0.4407832,0.07164104,0.20366709,-0.11508366
ESP-La Liga,2023 - 2024,Rayo Vallecano,Óscar Valentín,ESP,28,1994,Right,CDM,0.24873483,-0.18688987,0.15853773,0.7698523,0.58936304,-0.5647409,-0.4756459,-0.27288747,-0.40806338,-0.50909436
ESP-La Liga,2023 - 2024,Real Madrid,Antonio Rüdiger,GER,30,1993,Right,CB,0.056884326,0.18799067,-0.6058344,0.6426455,0.29760945,0.36109874,-0.5227461,0.16386932,-0.4885341,0.17949288
ESP-La Liga,2023 - 2024,Real Madrid,Aurélien Tchouaméni,FRA,23,2000,Right,CDM,0.005452972,-0.16240619,-0.18113722,0.48028255,0.3851788,0.015233359,-0.49741012,-0.12366442,-0.16706395,0.20354514
ESP-La Liga,2023 - 2024,Real Madrid,Eduardo Camavinga,FRA,20,2002,Left,CM,-0.08856546,-0.3631924,0.054229055,0.6012337,0.50064105,-0.4323677,-0.6898008,0.080841586,-0.06627062,-0.06128809
ESP-La Liga,2023 - 2024,Real Madrid,Federico Valverde,URU,25,1998,Right,CM,0.09483899,-0.3628142,0.018687507,0.28317216,0.2185232,-0.48777032,-0.37862527,0.38715404,-0.2701295,0.28701445
ESP-La Liga,2023 - 2024,Real Madrid,Ferland Mendy,FRA,28,1995,Left,LB,-0.21484114,-0.3320194,-0.4201165,0.73658735,0.6179741,-0.042986047,-0.6049067,0.043063693,-0.16290554,0.2713211
ESP-La Liga,2023 - 2024,Real Madrid,Fran Garcia,ESP,23,1999,Left,LB,-0.2194189,-0.4751033,-0.1622176,0.19894528,0.7404083,-0.046471395,-0.5913285,-0.20975022,-0.22858198,0.11405375
ESP-La Liga,2023 - 2024,Real Madrid,Jude Bellingham,ENG,20,2003,Right,CAM,0.103427,-0.23438095,0.6617957,0.1222275,0.115433745,-0.34052446,-0.024890542,-0.31407002,-0.3141859,0.4110762
ESP-La Liga,2023 - 2024,Real Madrid,Luka Modrić,CRO,37,1985,Right,CM,-0.20192084,-0.6021962,-0.16879527,0.18380006,0.20308626,-0.12508783,-0.450723,-0.06261546,-0.115584515,0.20296834
ESP-La Liga,2023 - 2024,Real Madrid,Rodrygo,BRA,22,2001,Right,RW,-0.39873853,-0.45269105,0.19717892,0.2905422,0.49145368,-0.36216906,0.11014489,0.37577692,0.24096344,0.60671467
ESP-La Liga,2023 - 2024,Real Sociedad,Aihen Muñoz,ESP,25,1997,Left,LB,-0.43845844,-0.57515466,-0.32928696,0.4922254,0.7261702,0.101059824,-0.7261877,-0.23788404,-0.06138074,-0.330964
ESP-La Liga,2023 - 2024,Real Sociedad,Arsen Zakharyan,RUS,20,2003,Right,RM,-0.34459934,-0.39557314,-0.36186296,0.42931768,0.6051298,0.026973037,-0.34181467,-0.16682881,0.10259164,-0.41517383
ESP-La Liga,2023 - 2024,Real Sociedad,Brais Méndez,ESP,26,1997,Left,CM,-0.042654734,-0.32981843,0.05437661,0.19345284,0.3706059,-0.100613914,-0.35005146,-0.08740465,-0.01873375,-0.3023163
ESP-La Liga,2023 - 2024,Real Sociedad,Hamari Traoré,MLI,31,1992,Right,RB,0.051740587,-0.42281556,-0.2544038,0.47040078,0.57368,-0.025705034,-0.53841,0.038824223,-0.11082083,-0.08419697
ESP-La Liga,2023 - 2024,Real Sociedad,Javi Galán,ESP,28,1994,Left,LB,-0.36180782,-0.5177258,-0.25978813,0.62052315,0.79839396,-0.019523174,-0.68848777,-0.2087823,-0.06794568,-0.13581192
ESP-La Liga,2023 - 2024,Real Sociedad,Mikel Merino,ESP,27,1996,Left,CM,0.06791859,-0.1474496,0.28199464,0.44506633,0.43519655,-0.26377985,-0.39525306,-0.043277577,-0.2079243,-0.1689757
ESP-La Liga,2023 - 2024,Real Sociedad,Robin Le Normand,ESP,26,1996,Right,CB,0.120472334,0.36209875,-0.15393873,0.642435,0.1291881,0.34238657,-0.6806331,-0.104345284,-0.14935899,0.07976483
ESP-La Liga,2023 - 2024,Real Sociedad,Takefusa Kubo,JPN,22,2001,Left,RM,-0.38078943,-0.72146386,0.37894964,0.4309354,0.5195437,0.17403731,-0.18006481,0.17159258,0.15660182,0.14389437
ESP-La Liga,2023 - 2024,Real Sociedad,Umar Sadiq,NGA,26,1997,Right,ST,-0.532857,-0.07110907,-0.09925225,0.50865984,0.6987127,0.08338584,-0.31282496,-0.22578369,0.46752682,-0.35143244
ESP-La Liga,2023 - 2024,Sevilla,Adrià Pedrosa,ESP,25,1998,Left,LB,-0.18682903,-0.4496744,-0.04461398,0.35420114,0.74350137,0.033405192,-0.5476404,-0.039085414,-0.17215608,-0.20461802
ESP-La Liga,2023 - 2024,Sevilla,Djibril Sow,SUI,26,1997,Right,CM,-0.19172265,-0.20162614,-0.23870684,0.52674663,0.595989,-0.08870025,-0.46547157,-0.21563478,0.06299784,-0.13520212
ESP-La Liga,2023 - 2024,Sevilla,Dodi Lukebakio,BEL,25,1997,Left,RM,-0.61456007,-0.12559931,-0.1112644,0.4317894,0.5973817,0.08880468,-0.070586264,-0.18047045,0.43123126,0.02633837
ESP-La Liga,2023 - 2024,Sevilla,Juanlu Sánchez,ESP,19,2003,Right,RB,-0.28874388,-0.426778,-0.06919869,0.52226484,0.7713448,-0.2193503,-0.6406755,-0.032724578,-0.123938486,-0.33015203
ESP-La Liga,2023 - 2024,Sevilla,Kike Salas,ESP,21,2002,Left,CB,-0.12723197,-0.08247009,-0.20358698,0.60605973,0.62735564,0.33120862,-0.4784851,-0.2633407,-0.5751427,-0.2751776
ESP-La Liga,2023 - 2024,Sevilla,Loïc Bade,FRA,23,2000,Right,CB,0.013395775,0.14798126,-0.34282997,0.6015038,0.40219858,-0.019566221,-0.72947055,0.048495825,-0.3987045,-0.44797838
ESP-La Liga,2023 - 2024,Sevilla,Marcos Acuña,ARG,31,1991,Left,LB,-0.24303989,-0.55156606,-0.22088923,0.4196149,0.6577623,0.26770797,-0.63069123,-0.27561322,-0.04009634,-0.15019505
ESP-La Liga,2023 - 2024,Sevilla,Nemanja Gudelj,SRB,31,1991,Right,CB,-0.025598679,-0.18242644,-0.26208022,0.469182,0.49691936,0.05381278,-0.5802286,-0.21796498,-0.04263815,-0.11200564
ESP-La Liga,2023 - 2024,Sevilla,Suso,ESP,29,1993,Left,RM,-0.28269657,-0.57821876,-0.24973212,0.29901716,0.48368958,0.05616427,-0.46686068,-0.07661031,0.11802617,-0.1403897
ESP-La Liga,2023 - 2024,Sevilla,Youssef En-Nesyri,MAR,26,1997,Left,ST,-0.37559858,0.19716968,0.15523972,0.23647149,0.7479094,0.4506654,0.30185047,-0.34799126,0.016353903,-0.13706167
ESP-La Liga,2023 - 2024,Valencia,Cenk Özkacar,TUR,22,2000,Left,CB,-0.21071367,-0.082231954,-0.48833966,0.64780647,0.61867636,0.3011422,-0.66696084,0.010495208,-0.27369264,-0.2404346
ESP-La Liga,2023 - 2024,Valencia,Diego López,ESP,21,2002,Right,LM,-0.090786606,-0.45419365,0.01100843,0.34590894,0.7869873,-0.16486444,-0.25989366,0.07986783,-0.028783113,-0.23291905
ESP-La Liga,2023 - 2024,Valencia,Dimitri Foulquier,FRA,30,1993,Right,RB,-0.18794864,-0.29431903,-0.17383371,0.6860092,0.7038884,0.03233433,-0.51200676,0.1439567,-0.017091788,-0.17844072
ESP-La Liga,2023 - 2024,Valencia,Hugo Duro,ESP,23,1999,Left,ST,-0.19313149,0.11142715,0.17972364,0.51075685,0.763765,-0.027287547,0.18265826,-0.026267828,-0.1125455,-0.08117412
ESP-La Liga,2023 - 2024,Valencia,Hugo Guillamón,ESP,23,2000,Right,CM,-0.25727385,-0.20180053,-0.07973316,0.60736954,0.6663483,0.20939244,-0.6897683,-0.52472514,0.18121392,0.034829017
ESP-La Liga,2023 - 2024,Valencia,Javier Guerra,ESP,20,2003,Right,RB,0.07681112,-0.27313322,0.21472026,0.59102166,0.6796367,-0.062692426,-0.3990234,-0.0945446,0.14907663,-0.23159063
ESP-La Liga,2023 - 2024,Valencia,Mouctar Diakhaby,GUI,26,1996,Right,CB,-0.3848562,0.079672806,-0.31885388,0.62812203,0.6229744,0.26723203,-0.696539,-0.34133154,0.09323341,-0.13284388
ESP-La Liga,2023 - 2024,Valencia,Roman Yaremchuk,UKR,27,1995,Right,ST,-0.72208583,0.15523764,-0.3683799,0.5877905,0.7129022,0.118370384,-0.12854944,-0.24086392,0.20203139,-0.09469305
ESP-La Liga,2023 - 2024,Valencia,Sergi Canós,ESP,26,1997,Right,LM,-0.44460076,-0.4286354,-0.34032583,0.4483075,0.6814676,-0.0379499,-0.28657043,-0.25259322,0.24248844,-0.4459348
ESP-La Liga,2023 - 2024,Valencia,Thierry Correia,POR,24,1999,Right,RB,-0.056938063,-0.40224832,-0.0805442,0.54119116,0.6994331,-0.09930379,-0.5708245,0.08394659,-0.21420823,-0.2642786
ESP-La Liga,2023 - 2024,Villarreal,Alberto Moreno,ESP,31,1992,Left,LB,-0.19345312,-0.44521746,-0.1697422,0.4304633,0.6873769,0.12159771,-0.5050288,-0.32251617,-0.1050528,-0.09597364
ESP-La Liga,2023 - 2024,Villarreal,Alex Baena,ESP,22,2001,Right,LM,-0.07523009,-0.5237511,-0.36545184,-0.4357883,0.31913474,-0.42597058,-0.27195945,0.3802903,-0.07335495,-0.31032154
ESP-La Liga,2023 - 2024,Villarreal,Alexander Sørloth,NOR,27,1995,Left,ST,-0.4984483,0.24296017,0.703682,-0.24261,0.51794535,0.37093005,0.19498743,-0.2495587,0.11700828,0.21882914
ESP-La Liga,2023 - 2024,Villarreal,Gerard Moreno,ESP,31,1992,Left,ST,-0.041498933,-0.23312011,-0.14630273,0.083817005,0.3826579,-0.1294189,-0.14256746,-0.058876883,0.09986308,0.15953025
ESP-La Liga,2023 - 2024,Villarreal,Gonçalo Guedes,POR,26,1996,Right,ST,-0.51769036,-0.35792363,-0.27049166,0.32305047,0.6355735,0.12261211,-0.4033169,-0.36498174,0.22777791,0.002769113
ESP-La Liga,2023 - 2024,Villarreal,Ilias Akhomach,MAR,19,2004,Left,RM,-0.35377696,-0.4286146,0.083093174,0.59801745,0.729932,-0.19739419,-0.46272367,0.07179211,0.23531456,-0.14113826
ESP-La Liga,2023 - 2024,Villarreal,Jorge Cuenca,ESP,23,1999,Left,CB,-0.023246622,0.021021707,-0.09480929,0.48314038,0.56699157,0.3302618,-0.6639388,-0.06569994,-0.36143777,-0.14389715
ESP-La Liga,2023 - 2024,Villarreal,Juan Foyth,ARG,25,1998,Right,CB,-0.39953157,-0.23701462,-0.11808014,0.4814122,0.62836033,0.13267823,-0.658523,-0.2915003,0.08602341,-0.10909187
ESP-La Liga,2023 - 2024,Villarreal,Santi Comesaña,ESP,26,1996,Right,CM,-0.18616846,-0.15887071,0.0033594635,0.6945684,0.4947744,-0.19875899,-0.41394198,-0.17087504,-0.030755641,-0.1659249
ESP-La Liga,2023 - 2024,Villarreal,Yerson Mosquera,COL,22,2001,Right,CB,-0.4187602,0.15399686,-0.2837221,0.51594865,0.5679568,0.1905117,-0.59815145,-0.28150073,-0.28261217,-0.06762822
FRA-Ligue 1,2023 - 2024,Brest,Bradley Locko,FRA,21,2002,Left,LB,0.3108689,-0.57138485,0.37686756,0.5414814,0.5980316,-0.4246168,-0.76437616,0.39433977,-0.1788666,-0.023923278
FRA-Ligue 1,2023 - 2024,Brest,Brendan Chardonnet,FRA,28,1994,Right,CB,0.48172215,0.18215442,-0.18198386,0.58406967,0.16616848,0.14930846,-0.4926046,0.24885516,-0.5992291,-0.37519908
FRA-Ligue 1,2023 - 2024,Brest,Hugo Magnetti,FRA,25,1998,Right,CDM,-0.033340946,-0.34981185,-0.06089914,0.6994366,0.46996576,-0.17824171,-0.37656176,-0.11462449,0.025283514,-0.05808188
FRA-Ligue 1,2023 - 2024,Brest,Jérémy Le Douaron,FRA,25,1998,Left,ST,-0.4600917,-0.12801813,-0.09733096,0.6784788,0.716216,-0.014935187,-0.044765823,0.05849844,0.26424858,-0.35450754
FRA-Ligue 1,2023 - 2024,Brest,Kenny Lala,MAD,31,1991,Right,RB,0.38525972,-0.51144403,0.1931702,0.36427668,0.087207496,0.09895073,-0.5455523,0.07638851,-0.46579984,-0.2679317
FRA-Ligue 1,2023 - 2024,Brest,Lilian Brassier,FRA,23,1999,Left,CB,0.28751865,0.18681115,-0.21165004,0.5812833,0.015365419,0.6882525,-0.73395586,0.0030993272,-0.32943997,-0.046189297
FRA-Ligue 1,2023 - 2024,Brest,Mahdi Camara,FRA,25,1998,Right,CM,0.011138947,-0.276952,0.018285746,0.368863,0.54149485,-0.1639986,-0.26363835,-0.31739596,-0.10577909,-0.111532316
FRA-Ligue 1,2023 - 2024,Brest,Martin Satriano,URU,22,2001,Right,ST,-0.28085682,-0.12381249,-0.18832006,0.31850696,0.620309,-0.19587572,-0.22693771,-0.0007853432,0.14325993,-0.308573
FRA-Ligue 1,2023 - 2024,Brest,Mathias Pereira Lage,POR,26,1996,Right,LW,-0.37131095,-0.31647283,-0.23197995,0.3908515,0.69596416,-0.013151476,-0.1965084,-0.35203943,0.06473572,-0.4395082
FRA-Ligue 1,2023 - 2024,Brest,Pierre Lees-Melou,FRA,30,1993,Right,CDM,0.5106158,-0.49451944,0.5749168,0.71432793,0.036226153,-0.54079986,-0.5019712,-0.13967082,-0.30183244,-0.528394
FRA-Ligue 1,2023 - 2024,Brest,Romain Del Castillo,FRA,27,1996,Left,RW,0.33702818,-0.8175625,0.27725437,0.014872073,0.3366275,-0.03125624,-0.101238914,0.1549251,0.16584456,0.07296125
FRA-Ligue 1,2023 - 2024,Brest,Steve Mounié,BEN,28,1994,Right,ST,-0.59188443,0.15024288,-0.22773916,0.3397056,0.612928,0.116093196,0.13206093,0.082333654,0.3486743,-0.369402
FRA-Ligue 1,2023 - 2024,Clermont Foot,Alan Virginius,FRA,20,2003,Right,RM,-0.63599867,-0.3552538,-0.51654774,0.42210862,0.84794676,0.14337881,-0.47040227,-0.20973864,0.14598106,-0.26082355
FRA-Ligue 1,2023 - 2024,Clermont Foot,Alidu Seidu,GHA,23,2000,Right,CB,-0.28779364,-0.4828431,-0.44217625,0.5753033,0.7281816,0.041147597,-0.7782739,-0.3835383,-0.03611292,-0.20439027
FRA-Ligue 1,2023 - 2024,Clermont Foot,Andy Pelmard,MAD,23,2000,Right,CB,0.084147476,0.08891129,-0.1071022,0.753309,0.4679332,0.03916789,-0.65339786,0.3187918,-0.2881462,-0.024677701
FRA-Ligue 1,2023 - 2024,Clermont Foot,Chrislain Matsima,FRA,21,2002,Right,CB,-0.23268382,-0.094927855,-0.425032,0.5693572,0.6418861,0.38746607,-0.6922866,-0.41336235,-0.078681916,-0.04142796
FRA-Ligue 1,2023 - 2024,Clermont Foot,Grejohn Kyei,FRA,27,1995,Right,ST,-0.5191354,0.0065407413,-0.61175853,0.46451533,0.60807633,0.03122851,-0.13722698,-0.11027493,0.3961882,-0.15896048
FRA-Ligue 1,2023 - 2024,Clermont Foot,Habib Keita,MLI,21,2002,Left,CM,-0.15430032,-0.29737702,-0.22060841,0.64034116,0.6044383,-0.030310325,-0.5585654,-0.31118298,0.10879126,-0.15328185
FRA-Ligue 1,2023 - 2024,Clermont Foot,Jim Allevinah,GAB,28,1995,Right,RM,-0.15900417,-0.3535358,-0.07646399,0.64936405,0.73625356,-0.09964176,-0.36615783,0.06404121,0.09612674,0.0042000352
