league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
FRA-Ligue 1,2023 - 2024,Nice,Jean-Clair Todibo,FRA,23,1999,Right,CB,0.7199509,-0.070257746,-0.18019648,0.6204072,-0.096562035,0.24823682,0.5589921,-0.27456868,0.1407432,-0.30527338
FRA-Ligue 1,2023 - 2024,Nice,Jeremie Boga,CIV,26,1997,Right,LW,0.50975555,-0.2783272,-0.16179349,-0.5943984,-0.036626883,0.07782488,0.033065256,-0.03504741,-0.20392454,0.052678894
FRA-Ligue 1,2023 - 2024,Nice,Jordan Lotomba,SUI,24,1998,Right,RB,0.78066814,-0.3400349,0.16205102,-0.037710007,3.559701e-05,0.26334852,0.3849152,-0.25046515,0.021220233,0.2558468
FRA-Ligue 1,2023 - 2024,Nice,Khéphren Thuram,FRA,22,2001,Right,CM,0.48941663,-0.21823592,0.10559277,-0.112175986,-0.36970082,0.41939107,0.28335235,-0.2631252,0.08584916,0.06919823
FRA-Ligue 1,2023 - 2024,Nice,Melvin Bard,FRA,22,2000,Left,LB,0.6844775,-0.57814896,-0.026438333,0.064260826,-0.0922492,0.3165104,0.22986187,0.11092851,0.17069449,0.15135972
FRA-Ligue 1,2023 - 2024,Nice,Morgan Sanson,FRA,28,1994,Right,CM,0.5998828,-0.1033648,0.07739129,-0.33952743,-0.2998195,0.40760455,0.05882165,-0.013764853,-0.04207041,0.19159296
FRA-Ligue 1,2023 - 2024,Nice,Pablo Rosario,DOM,26,1997,Right,CDM,0.7342041,-0.067779824,0.20025748,0.17071168,-0.2054623,0.3936849,0.5009821,-0.3647407,0.0719074,0.05006714
FRA-Ligue 1,2023 - 2024,Nice,Terem Moffi,NGA,24,1999,Left,ST,-0.069441214,0.14160037,0.36052525,-0.30365497,-0.0077212504,0.16262844,0.18671471,-0.33577424,-0.20137556,0.32300174
FRA-Ligue 1,2023 - 2024,Nice,Youssouf Ndayishimiye,BDI,24,1998,Right,CB,0.7528185,-0.059159964,0.25855324,0.19619493,-0.17521179,0.39632574,0.4406159,-0.48641932,-0.039459147,-0.18712348
FRA-Ligue 1,2023 - 2024,Paris S-G,Achraf Hakimi,MAR,24,1998,Right,RB,0.5466939,-0.25934675,-0.2314365,-0.09075812,-0.38272592,-0.03973614,-0.08651277,-0.12604402,-0.025523266,-0.034020044
FRA-Ligue 1,2023 - 2024,Paris S-G,Bradley Barcola,FRA,20,2002,Right,LW,0.5849624,-0.18110177,-0.11270605,-0.6460229,-0.3423898,-0.22533654,0.20138408,0.02629361,-0.24334118,0.20496503
FRA-Ligue 1,2023 - 2024,Paris S-G,Carlos Soler,ESP,26,1997,Right,CM,0.76286435,-0.044138674,0.30586275,-0.21039674,-0.1961537,-0.05047285,-0.025283514,-0.38602567,-0.2911536,0.12735498
FRA-Ligue 1,2023 - 2024,Paris S-G,Danilo Pereira,POR,31,1991,Right,CB,0.7457778,0.22608353,-0.05030934,0.6223941,-0.12164386,0.27165186,0.4344863,-0.625665,-0.037274078,-0.40672177
FRA-Ligue 1,2023 - 2024,Paris S-G,Gonçalo Ramos,POR,22,2001,Right,ST,0.1232242,0.22867282,0.55177355,-0.41750985,-0.12964314,-0.23924406,0.12521565,-0.44856423,-0.016154597,0.3865408
FRA-Ligue 1,2023 - 2024,Paris S-G,Kylian Mbappé,FRA,24,1998,Right,ST,-0.56379306,-0.2031099,0.1053864,-0.5174977,0.11639745,-0.42763606,-0.13125604,-0.3413332,-0.120115206,0.0147315
FRA-Ligue 1,2023 - 2024,Paris S-G,Lucas Beraldo,BRA,19,2003,Left,CB,0.7266576,-0.087839246,0.45880783,0.1994584,0.20104717,-0.0055274027,0.44230214,-0.6049783,-0.26564658,-0.12004526
FRA-Ligue 1,2023 - 2024,Paris S-G,Lucas Hernández,FRA,27,1996,Left,CB,0.70293844,-0.40141717,0.16723718,0.36086535,-0.039869923,0.045097742,0.2774951,-0.30496612,0.06476279,-0.10995879
FRA-Ligue 1,2023 - 2024,Paris S-G,Manuel Ugarte,URU,22,2001,Right,CDM,0.567514,-0.51975864,0.53962576,0.11775457,-0.49182743,0.2198943,0.6108872,-0.05160407,0.2266592,-0.08737787
FRA-Ligue 1,2023 - 2024,Paris S-G,Marco Asensio,ESP,27,1996,Left,RW,0.6130355,-0.03210815,0.16103932,-0.32135442,-0.34903,-0.35192814,-0.32331133,-0.15186155,-0.46240035,0.2761787
FRA-Ligue 1,2023 - 2024,Paris S-G,Milan Škriniar,SVK,28,1995,Right,CB,0.7953012,0.08424902,0.17122875,0.51490414,-0.008947734,0.27608806,0.5344224,-0.64822143,-0.1685773,-0.40715173
FRA-Ligue 1,2023 - 2024,Paris S-G,Ousmane Dembélé,FRA,26,1997,Left,ST,0.49008405,-0.36226213,-0.36328587,-0.59863096,-0.48630106,-0.0013058737,-0.09371502,-0.08503817,-0.3714717,0.10474051
FRA-Ligue 1,2023 - 2024,Paris S-G,Randal Kolo Muani,FRA,24,1998,Right,ST,0.49041092,0.11479267,0.14008337,-0.571877,-0.058500335,-0.34049892,0.19142038,-0.22332329,-0.3201594,0.24645582
FRA-Ligue 1,2023 - 2024,Paris S-G,Vitinha,POR,23,2000,Right,CM,0.63179946,-0.31667277,0.12623449,-0.118040025,-0.19697253,-0.08005973,-0.22909078,-0.10185401,0.16250797,-0.2224691
FRA-Ligue 1,2023 - 2024,Paris S-G,Warren Zaïre-Emery,FRA,17,2006,Right,CM,0.74241036,-0.40016523,0.12303062,-0.09242987,-0.29365194,-0.059272148,0.2349894,-0.20011242,0.14845166,-0.009308278
FRA-Ligue 1,2023 - 2024,Reims,Amir Richardson,MAR,21,2002,Left,CM,0.57818145,-0.1229833,0.39053926,-0.04468316,0.048064195,0.061379597,0.24805878,-0.26587787,-0.14081927,0.26224953
FRA-Ligue 1,2023 - 2024,Reims,Azor Matusiwa,NED,25,1998,Right,CDM,0.696128,-0.35137808,0.54925597,0.042956483,-0.041065864,0.29631352,0.32618025,-0.3218443,-0.13973977,0.028455624
FRA-Ligue 1,2023 - 2024,Reims,Emmanuel Agbadou,CIV,26,1997,Right,CB,0.4780369,-0.021954697,0.17764395,0.5726845,-0.17287488,0.3507437,0.5271637,-0.1582721,0.2527899,-0.07914935
FRA-Ligue 1,2023 - 2024,Reims,Joseph Okumu,KEN,26,1997,Right,CB,0.60222745,0.101572506,0.4107625,0.45300716,0.10720766,0.33079487,0.47719336,-0.32005742,-0.0709804,-0.14017047
FRA-Ligue 1,2023 - 2024,Reims,Junya Ito,JPN,30,1993,Right,RM,0.6100296,-0.07965982,-0.4623456,-0.43522316,-0.41079473,0.3095077,-0.24437813,0.21364282,0.03250108,0.5428714
FRA-Ligue 1,2023 - 2024,Reims,Keito Nakamura,JPN,23,2000,Right,LM,0.5396444,-0.1292557,0.37294236,-0.44244635,-0.09399788,0.21874006,0.12545715,-0.24473318,-0.15792093,0.25969362
FRA-Ligue 1,2023 - 2024,Reims,Marshall Munetsi,ZIM,27,1996,Right,CM,0.43674237,0.12638536,0.43125054,-0.23182148,-0.2656461,0.17240229,0.59386355,0.03160878,0.1165581,0.30539834
FRA-Ligue 1,2023 - 2024,Reims,Mohamed Daramy,DEN,21,2002,Right,LM,0.36171538,-0.21072856,-0.06560439,-0.5142678,-0.09822088,0.17756963,0.27141565,-0.16926058,-0.43245566,0.100613855
FRA-Ligue 1,2023 - 2024,Reims,Oumar Diakité,CIV,19,2003,Right,ST,0.33865666,-0.004386007,0.28678855,-0.4959606,-0.12991606,0.11819346,0.37515214,-0.3810018,-0.117537975,0.32123563
FRA-Ligue 1,2023 - 2024,Reims,Reda Khadra,GER,22,2001,Right,CAM,0.680887,-0.13411306,0.10079214,-0.5050374,-0.2734699,0.335631,0.034633532,-0.15532148,-0.3714179,0.30007407
FRA-Ligue 1,2023 - 2024,Reims,Teddy Teuma,MLT,29,1993,Left,CAM,0.3710978,-0.32579026,0.3081407,0.037220158,-0.17147937,0.15492363,-0.15084963,0.0971567,0.08298848,0.10248652
FRA-Ligue 1,2023 - 2024,Rennes,Adrien Truffert,FRA,21,2001,Left,LB,0.68835074,-0.34670582,-0.14202337,-0.076812916,-0.08792086,0.28201202,0.34793654,-0.029163485,-0.031324547,0.23444675
FRA-Ligue 1,2023 - 2024,Rennes,Amine Gouiri,ALG,23,2000,Right,ST,0.31812552,-0.016651496,0.0446578,-0.58288413,-0.13622397,0.1828939,0.18454218,-0.26364028,1.0993332e-05,-0.01224955
FRA-Ligue 1,2023 - 2024,Rennes,Arnaud Kalimuendo,FRA,21,2002,Right,ST,0.07087998,0.06695184,0.20517416,-0.32633805,0.04345461,0.16275062,0.14332144,-0.47416878,-0.14183302,0.22963044
FRA-Ligue 1,2023 - 2024,Rennes,Arthur Theate,BEL,23,2000,Left,CB,0.6365633,-0.07189667,-0.012219927,0.48460513,0.12869847,0.294458,0.2901027,-0.2964271,-0.02634616,0.0049335854
FRA-Ligue 1,2023 - 2024,Rennes,Baptiste Santamaria,FRA,28,1995,Right,CDM,0.5165947,-0.19351593,0.40244004,0.16635528,-0.36895093,0.3952207,0.42337525,-0.24564382,0.03125856,-0.058481272
FRA-Ligue 1,2023 - 2024,Rennes,Désiré Doué,FRA,18,2005,Right,RW,0.5846322,-0.31763443,0.0070524295,-0.5139934,-0.1334477,0.2298525,-0.039437,0.027711745,-0.07738741,0.05283116
FRA-Ligue 1,2023 - 2024,Rennes,Guela Doué,CIV,20,2002,Right,RB,0.67798567,-0.27787998,0.22101654,-0.13996837,-0.020938432,0.48489583,0.35145932,-0.014924409,-0.41952956,0.109867424
FRA-Ligue 1,2023 - 2024,Rennes,Lorenz Assignon,TOG,23,2000,Right,RB,0.72124475,-0.28655282,0.35721022,-0.114281386,-0.14561398,0.15288945,0.066923425,-0.37605712,-0.34578985,0.26723945
FRA-Ligue 1,2023 - 2024,Rennes,Ludovic Blas,FRA,25,1997,Left,RM,0.24509388,-0.2454402,0.24748874,-0.2663807,-0.13526022,0.3099064,0.22604297,-0.27916488,-0.23788612,0.26736006
FRA-Ligue 1,2023 - 2024,Rennes,Martin Terrier,FRA,26,1997,Right,ST,0.49113202,0.10660078,0.30631098,-0.44586843,-0.009178861,-0.13233788,0.08893919,-0.3005413,-0.13209163,0.12651314
FRA-Ligue 1,2023 - 2024,Rennes,Nemanja Matić,SRB,34,1988,Left,CDM,0.63321894,-0.26637378,0.38970658,0.1310318,-0.006217066,0.51273376,0.23849307,-0.35743666,-0.4429578,-0.046457894
FRA-Ligue 1,2023 - 2024,Rennes,Warmed Omari,COM,23,2000,Right,CB,0.77365977,0.061422996,0.29904062,0.39594138,0.2626291,0.1418904,0.37192872,-0.478206,0.04547725,-0.18391275
FRA-Ligue 1,2023 - 2024,Strasbourg,Abakar Sylla,CIV,20,2002,Left,CB,0.6292671,-0.15818739,0.27939767,0.38133526,0.24239504,0.11458593,0.59303784,-0.31855595,-0.020374719,-0.030459896
FRA-Ligue 1,2023 - 2024,Strasbourg,Dilane Bakwa,FRA,20,2002,Left,RM,0.5024677,-0.22947174,-0.13258101,-0.46562445,-0.21725757,0.37436992,-0.04500801,0.16064845,-0.11743247,0.26273084
FRA-Ligue 1,2023 - 2024,Strasbourg,Emanuel Emegha,NED,20,2003,Left,ST,0.23040543,0.36428893,0.23685287,-0.44097385,0.011684182,0.114430934,0.44397482,-0.40485632,-0.08814452,0.3819534
FRA-Ligue 1,2023 - 2024,Strasbourg,Habib Diarra,SEN,19,2004,Right,CM,0.3671543,-0.23142631,0.21160272,-0.14254679,-0.15440454,0.50649995,0.15446219,-0.18973333,-0.05295752,0.018465178
FRA-Ligue 1,2023 - 2024,Strasbourg,Ibrahima Sissoko,MLI,25,1997,Right,CDM,0.5868055,-0.07926508,0.42819107,0.03750169,-0.21155342,0.43510586,0.5062255,-0.19940457,-0.097812936,0.09206041
FRA-Ligue 1,2023 - 2024,Strasbourg,Junior Mwanga,FRA,20,2003,Right,CDM,0.59998506,-0.22398618,0.46372336,-0.20098883,-0.092011884,0.42501748,0.3726816,-0.19901738,-0.20643829,0.08026753
FRA-Ligue 1,2023 - 2024,Strasbourg,Lucas Perrin,FRA,24,1998,Right,CB,0.70326483,0.17178664,-0.010230419,0.6382054,0.041715667,0.4111194,0.4720933,-0.22783434,0.015332071,-0.043378107
FRA-Ligue 1,2023 - 2024,Strasbourg,Marvin Senaya,TOG,22,2001,Right,RB,0.6420581,-0.51118714,0.14137705,0.040703297,-0.1364611,0.26653317,0.40811387,0.10335247,0.13727957,0.41740268
FRA-Ligue 1,2023 - 2024,Strasbourg,Thomas Delaine,FRA,31,1992,Left,LB,0.7222537,-0.3193562,-0.10039957,-0.09111678,0.018422836,0.29933634,0.2302878,-0.03208188,-0.110441044,0.5076675
FRA-Ligue 1,2023 - 2024,Strasbourg,Ângelo,BRA,18,2004,Left,RM,0.7288004,-0.32730392,0.10729983,-0.4223239,-0.2835166,0.35680148,0.07902483,0.0018718742,-0.41919857,0.3357439
FRA-Ligue 1,2023 - 2024,Toulouse,Aron Dønnum,NOR,25,1998,Left,RM,0.67068946,-0.2730135,0.04179467,-0.41118214,-0.18442804,0.5394062,0.14216544,-0.21843112,-0.25381243,0.2747205
FRA-Ligue 1,2023 - 2024,Toulouse,Christian Mawissa,FRA,18,2005,Left,CB,0.7509991,-0.25657997,0.37583372,-0.011551103,0.50008166,-0.11674382,0.37503132,-0.42544374,-0.25896546,0.19610837
FRA-Ligue 1,2023 - 2024,Toulouse,Frank Magri,CMR,23,1999,Right,ST,0.5313999,-0.07179499,0.330366,-0.4018822,0.06195103,0.11781047,0.12042434,-0.13833119,-0.22046752,0.36641034
FRA-Ligue 1,2023 - 2024,Toulouse,Gabriel Suazo,CHI,25,1997,Left,LB,0.74924344,-0.42548552,-0.059663948,-0.07034043,-0.3208991,0.21671382,0.33473036,0.24115887,0.105488546,0.25072613
FRA-Ligue 1,2023 - 2024,Toulouse,Logan Costa,CPV,22,2001,Right,CB,0.71487296,0.21152456,-0.012757556,0.5207559,0.120521,0.34446675,0.39020792,-0.23842767,0.007695318,-0.068342105
FRA-Ligue 1,2023 - 2024,Toulouse,Moussa Diarra,MLI,22,2000,Left,CB,0.8008597,-0.12695876,0.27203155,0.020241728,0.21559016,0.10837696,0.36878088,-0.11261103,-0.2751349,0.12965034
FRA-Ligue 1,2023 - 2024,Toulouse,Niklas Schmidt,GER,25,1998,Right,CM,0.5603579,-0.1420643,0.40135357,-0.018482957,-0.25920406,0.35773298,-0.041446377,-0.22557625,-0.21719734,0.1779448
FRA-Ligue 1,2023 - 2024,Toulouse,Rasmus Nicolaisen,DEN,26,1997,Left,CB,0.6848537,0.12632318,0.03063379,0.57568324,0.3795123,0.34676462,0.5152173,-0.14025648,0.06513769,-0.032931566
FRA-Ligue 1,2023 - 2024,Toulouse,Stijn Spierings,NED,27,1996,Right,CM,0.63951683,-0.3002496,0.4022931,0.19702438,-0.3225021,0.28244925,0.4253789,-0.23425446,-0.025297126,0.05577773
FRA-Ligue 1,2023 - 2024,Toulouse,Thijs Dallinga,NED,22,2000,Right,ST,-0.006694515,0.24054962,0.29563668,-0.3844675,0.093973234,0.12819149,0.26255587,-0.19166853,0.088298716,0.2303385
FRA-Ligue 1,2023 - 2024,Toulouse,Vincent Sierro,SUI,27,1995,Right,CM,-0.06004993,-0.23495883,0.47626808,0.25565687,-0.24047506,0.4077961,0.09127689,0.03674177,-0.025261639,0.112892784
FRA-Ligue 1,2023 - 2024,Toulouse,Yann Gboho,FRA,22,2001,Right,CAM,0.6714225,-0.34481674,0.22746395,-0.5506885,0.035307873,0.15848769,0.073213026,-0.23044614,-0.3400547,0.22354749
GER-Bundesliga,2023 - 2024,Augsburg,Arne Engels,BEL,19,2003,Right,CM,0.7077763,-0.044234745,0.41380745,-0.21494256,-0.004470681,0.18744344,0.106819004,-0.013807127,-0.1772039,0.2953004
GER-Bundesliga,2023 - 2024,Augsburg,Arne Maier,GER,24,1999,Right,CM,0.6381603,0.03373073,0.3192026,-0.27595252,-0.16254836,0.106935985,-0.061317157,-0.022769896,-0.48524418,0.075401254
GER-Bundesliga,2023 - 2024,Augsburg,Elvis Rexhbeçaj,KVX,25,1997,Left,CM,0.51207685,-0.22116987,0.32629633,0.060929175,0.021094264,0.46113214,0.30668718,-0.11268882,-0.17293888,0.3614467
GER-Bundesliga,2023 - 2024,Augsburg,Ermedin Demirović,BIH,25,1998,Right,ST,-0.09260089,0.17054598,0.19583556,-0.38939372,0.08778134,0.07942097,0.31132802,0.19036213,-0.0022562854,0.07577989
GER-Bundesliga,2023 - 2024,Augsburg,Jeffrey Gouweleeuw,NED,32,1991,Right,CB,0.6718738,0.0821706,0.11470411,0.3731194,0.07088095,0.52624965,0.16996862,-0.11148881,0.05017935,0.048679862
GER-Bundesliga,2023 - 2024,Augsburg,Kevin Mbabu,SUI,28,1995,Right,RB,0.68516266,-0.34355056,-0.07388608,-0.15152243,-0.009244199,0.5211648,0.3311457,0.23409775,-0.13535143,0.43355948
GER-Bundesliga,2023 - 2024,Augsburg,Kristijan Jakić,CRO,26,1997,Right,CDM,0.6840011,-0.22379492,0.61980355,-0.12660435,0.034060672,0.15353596,0.17101783,-0.23463218,-0.2806364,0.19111481
GER-Bundesliga,2023 - 2024,Augsburg,Mads Pedersen,DEN,26,1996,Left,LB,0.7218975,-0.5263016,0.1946188,-0.07560288,0.118247844,0.2797404,0.34888476,0.045138422,-0.13814302,0.27398366
GER-Bundesliga,2023 - 2024,Augsburg,Phillip Tietz,GER,26,1997,Right,ST,0.3978942,0.37181324,0.161787,-0.45287535,0.046163697,0.19755998,0.24568264,-0.005686676,-0.01329655,0.27302158
GER-Bundesliga,2023 - 2024,Augsburg,Ruben Vargas,SUI,24,1998,Right,LM,0.56852,-0.0014378865,0.011344075,-0.46582684,-0.10428356,0.23087612,0.15884541,0.0646166,-0.18384387,0.18415068
GER-Bundesliga,2023 - 2024,Bayern Munich,Aleksandar Pavlovic,GER,19,2004,Right,CDM,0.735624,-0.16626754,0.42661366,0.03660382,-0.0069162375,-0.20705123,0.23371291,-0.41644648,-0.15237227,-0.04671187
GER-Bundesliga,2023 - 2024,Bayern Munich,Alphonso Davies,CAN,22,2000,Left,LB,0.64821804,-0.6396814,-0.28381777,-0.27442464,0.0154407825,0.08282586,0.32010663,0.037171338,-0.10183208,-0.15509808
GER-Bundesliga,2023 - 2024,Bayern Munich,Dayot Upamecano,FRA,24,1998,Right,CB,0.66629726,0.06638196,0.2443229,0.47646332,-0.11632351,0.15778448,0.4443497,-0.6033731,0.026884587,-0.29063186
GER-Bundesliga,2023 - 2024,Bayern Munich,Eric Dier,ENG,29,1994,Right,CB,0.7295447,0.12820466,0.36171055,0.32013705,0.09491888,0.39100924,0.49352512,-0.5866215,-0.4069811,-0.35007086
GER-Bundesliga,2023 - 2024,Bayern Munich,Harry Kane,ENG,30,1993,Right,ST,-0.48615405,0.49847245,0.35065922,-0.41413924,0.10734863,-0.46139672,-0.1366332,-0.06473734,0.22456373,0.16202703
GER-Bundesliga,2023 - 2024,Bayern Munich,Jamal Musiala,GER,20,2003,Right,CAM,0.33645037,-0.2839711,0.1043443,-0.65287566,-0.24860966,-0.19068477,-0.06412888,-0.071430415,0.040504836,0.074725725
GER-Bundesliga,2023 - 2024,Bayern Munich,Joshua Kimmich,GER,28,1995,Right,CDM,0.6407774,-0.1983802,-0.19858378,0.2679522,-0.4720041,-0.0046324176,-0.27399006,0.04882743,-0.086590394,0.16385743
GER-Bundesliga,2023 - 2024,Bayern Munich,Kingsley Coman,FRA,27,1996,Right,LM,0.5719108,-0.2668454,-0.067668475,-0.4492605,-0.24270491,-0.02088334,-0.07511742,-0.28477457,-0.384421,0.27624708
GER-Bundesliga,2023 - 2024,Bayern Munich,Konrad Laimer,AUT,26,1997,Right,RB,0.771938,-0.4015234,0.0119782565,-0.15056293,-0.5363443,0.1004379,0.28251737,-0.13482504,0.12530775,0.15232374
GER-Bundesliga,2023 - 2024,Bayern Munich,Leon Goretzka,GER,28,1995,Right,CM,0.554878,-0.0029127274,0.08866252,-0.034869675,-0.3048752,-0.117695145,0.09742094,0.08659057,0.13102537,-0.19223262
GER-Bundesliga,2023 - 2024,Bayern Munich,Leroy Sané,GER,27,1996,Left,RM,0.35739774,0.034140024,-0.31451908,-0.6713472,-0.55132914,0.011968194,-0.21745443,0.030317014,-0.15155204,0.06303384
GER-Bundesliga,2023 - 2024,Bayern Munich,Mathys Tel,FRA,18,2005,Right,ST,0.4245837,-0.08594494,0.29439196,-0.62394744,-0.015294223,-0.2746724,-0.108885236,-0.15398288,-0.3809729,-0.09067595
GER-Bundesliga,2023 - 2024,Bayern Munich,Matthijs de Ligt,NED,23,1999,Right,CB,0.70381856,0.1276423,0.45560858,0.21436286,0.14032774,0.22472633,0.32775795,-0.58276415,-0.1758743,-0.35739678
GER-Bundesliga,2023 - 2024,Bayern Munich,Noussair Mazraoui,MAR,25,1997,Right,RB,0.7619783,-0.2789198,0.1564693,-0.11814213,-0.3682465,0.060117994,0.34748054,-0.23134224,-0.29898483,0.027033541
GER-Bundesliga,2023 - 2024,Bayern Munich,Raphaël Guerreiro,POR,29,1993,Left,LB,0.65887725,-0.40848735,0.23082922,-0.12514004,-0.09354165,-0.07467999,-0.08024093,-0.47468987,-0.24458538,0.2470535
GER-Bundesliga,2023 - 2024,Bayern Munich,Thomas Müller,GER,33,1989,Right,CAM,0.70084524,0.20149134,-0.08271732,-0.45829087,-0.4898236,-0.36808702,-0.1051749,0.21127631,-0.16714744,0.35364664
GER-Bundesliga,2023 - 2024,Bochum,Bernardo,BRA,28,1995,Left,CB,0.5880307,-0.13533364,0.14233333,0.3487779,0.02834135,0.38120928,0.64299357,0.22545841,0.38930604,0.24837293
GER-Bundesliga,2023 - 2024,Bochum,Christopher Antwi-Adjei,GHA,29,1994,Right,LM,0.6347444,-0.15234023,0.099937975,-0.3568274,-0.21811047,0.13190162,0.054177683,-0.12955056,-0.34018335,0.6362445
GER-Bundesliga,2023 - 2024,Bochum,Erhan Mašović,SRB,24,1998,Right,CB,0.6963849,-0.0981979,0.5039186,0.10569935,-0.15494427,0.49010375,0.57818323,-0.025174074,0.080856845,0.28059798
GER-Bundesliga,2023 - 2024,Bochum,Felix Passlack,GER,25,1998,Right,RB,0.73033416,-0.26995742,0.49095,-0.25706014,0.09346833,0.08852494,0.084313184,-0.044634722,-0.4635293,0.31905946
GER-Bundesliga,2023 - 2024,Bochum,Keven Schlotterbeck,GER,26,1997,Left,CB,0.588569,0.05916116,0.2870938,0.25036138,0.4851282,0.18285127,0.34543762,-0.0048691467,-0.068630815,0.08343887
GER-Bundesliga,2023 - 2024,Bochum,Kevin Stöger,AUT,29,1993,Left,CAM,0.048044663,-0.1401765,-0.016716968,0.17983122,-0.40754667,0.23721913,-0.36456615,0.40213498,-0.07885998,0.20586242
GER-Bundesliga,2023 - 2024,Bochum,Matúš Bero,SVK,27,1995,Right,CM,0.64971656,0.079486035,0.3670311,-0.16970575,-0.2766496,0.37839735,0.39149392,-0.12659244,-0.09259479,0.51631147
GER-Bundesliga,2023 - 2024,Bochum,Maximilian Wittek,GER,27,1995,Left,LB,0.5939444,-0.2631065,0.4596929,-0.1985884,0.092771135,0.21988708,-0.06915118,-0.0834005,-0.3753825,0.44162014
GER-Bundesliga,2023 - 2024,Bochum,Moritz Broschinski,GER,22,2000,Right,ST,0.6104755,0.12977761,0.25926048,-0.49764457,-0.046292115,0.3084926,0.21687873,-0.09024875,-0.4000806,0.34491727
GER-Bundesliga,2023 - 2024,Bochum,Patrick Osterhage,GER,23,2000,Left,CDM,0.694515,-0.2187965,0.3002538,-0.05260223,0.063052535,0.28649235,0.32191908,-0.06764458,-0.04014751,0.22304328
GER-Bundesliga,2023 - 2024,Bochum,Philipp Hofmann,GER,30,1993,Left,ST,0.456276,0.3713514,0.41093665,-0.39910805,-0.023246897,0.3532272,0.20362054,-0.22615622,-0.2625428,0.2511848
GER-Bundesliga,2023 - 2024,Bochum,Takuma Asano,JPN,28,1994,Right,RM,0.41739443,0.1453061,0.13403437,-0.5836728,-0.16525266,0.23506035,0.2575842,-0.3154559,-0.04504258,0.37000996
GER-Bundesliga,2023 - 2024,Darmstadt 98,Christoph Klarer,AUT,23,2000,Right,CB,0.78676575,0.18767145,0.23597588,0.2583058,0.35383993,0.15225892,0.4551513,-0.18257634,0.0073474105,-0.16608354
GER-Bundesliga,2023 - 2024,Darmstadt 98,Emir Karic,BIH,26,1997,Left,LB,0.75294,-0.4153242,0.025604174,0.06940141,-0.03942575,0.44016328,0.25870958,-0.091833256,-0.11119928,0.263024
GER-Bundesliga,2023 - 2024,Darmstadt 98,Fabian Holland,GER,33,1990,Left,CDM,0.7359668,-0.25971028,0.30802816,0.032039564,-0.18874715,0.37707552,0.28636554,-0.03905041,-0.17858554,0.18398987
GER-Bundesliga,2023 - 2024,Darmstadt 98,Fabian Nürnberger,BUL,24,1999,Left,LM,0.6635064,-0.41690144,0.1339212,-0.03154956,-0.074553646,0.27913985,0.10848937,-0.14518207,-0.2849693,0.37053832
GER-Bundesliga,2023 - 2024,Darmstadt 98,Julian Justvan,GER,25,1998,Left,CAM,0.7179979,-0.2591007,0.3396122,-0.3050947,-0.07414383,0.058449216,-0.14024988,-0.21710224,-0.4824899,0.3539594
GER-Bundesliga,2023 - 2024,Darmstadt 98,Klaus Gjasula,ALB,33,1989,Right,CDM,0.70563906,-0.002332197,0.47193748,0.21649514,-0.07222309,0.44115645,0.49173388,-0.30102873,-0.13460457,0.14373197
GER-Bundesliga,2023 - 2024,Darmstadt 98,Luca Pfeiffer,GER,26,1996,Right,ST,0.4609028,0.42008135,0.3111583,-0.3534565,-0.3332673,0.41281092,0.36282548,-0.16795863,-0.38609746,0.21323346
GER-Bundesliga,2023 - 2024,Darmstadt 98,Marvin Mehlem,GER,25,1997,Right,CM,0.6397292,-0.063401185,0.36319125,-0.28253615,-0.19318815,0.010161288,0.33123502,-0.219305,-0.103456,0.29912943
GER-Bundesliga,2023 - 2024,Darmstadt 98,Matej Maglica,CRO,24,1998,Left,CB,0.6118906,0.027641695,0.21632506,0.4473467,0.18291008,0.30230227,0.39545345,-0.19034111,-0.22465798,0.41739804
GER-Bundesliga,2023 - 2024,Darmstadt 98,Mathias Honsak,AUT,26,1996,Left,LM,0.59459513,-0.039587796,0.36718592,-0.29196203,-0.12518866,0.33173606,0.30478922,-0.3251144,-0.38614225,0.36489716
GER-Bundesliga,2023 - 2024,Darmstadt 98,Matthias Bader,GER,26,1997,Right,RB,0.7247641,-0.41235775,0.23877838,-0.090500236,-0.1251942,0.22817238,0.20542967,0.063941024,-0.0750374,0.3227876
GER-Bundesliga,2023 - 2024,Darmstadt 98,Oscar Vilhelmsson,SWE,19,2003,Left,ST,0.5240277,0.14029641,0.37474996,-0.3323351,0.102389134,0.14227477,0.26910508,-0.22895333,-0.30502713,0.5489045
GER-Bundesliga,2023 - 2024,Darmstadt 98,Tim Skarke,GER,26,1996,Right,ST,0.4790964,-0.15449972,0.09419004,-0.25940904,0.1965275,0.35504732,-0.15425727,-0.113808446,0.066588946,0.27721307
GER-Bundesliga,2023 - 2024,Dortmund,Donyell Malen,NED,24,1999,Right,RM,0.2620402,-0.016808178,0.12690006,-0.67010826,0.077960044,-0.122482665,-0.1918065,-0.4369968,0.007897675,0.26298225
GER-Bundesliga,2023 - 2024,Dortmund,Emre Can,GER,29,1994,Right,CB,0.27891922,-0.42287123,0.37693238,0.3135623,-0.2855846,0.32029495,0.50401163,-0.13637893,-0.10311836,-0.034107063
