league,season,team,player,nation,age,born,preferred_foot,pos,macro_pos,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27
ITA-Serie A,2024 - 2025,Fiorentina,Danilo Cataldi,ITA,29,1994,Right,CDM,CDM,-2.3502443069150045,-3.064610603620323,1.088796763536806,-1.2076661270434526,-0.7684454315987408,2.8620464329076265,0.7373980109942841,1.5438138002312456,-1.6143933433316107,-0.6965860547102287,0.76192751479811,0.12499579718963579,-1.1311094527187788,-0.4703190487040326,-0.14224886668679942,0.637882878720668,-0.03732603222029309,0.059169075411102966,0.009408808391732365,-1.2213520855812912,-0.4004657882269996,-0.565885376381247,0.8684750856470487,0.4083349187107905,-0.9079242028114644,-0.1759475411874015,0.4482611091377545
ITA-Serie A,2024 - 2025,Fiorentina,Dodô,BRA,25,1998,Right,RB,Fullback,-2.268990234419057,8.781624380270008,-5.085051197756366,-1.309530643874573,-1.5127980798494076,-4.320197819769179,0.40765602630048164,1.8804325930296606,1.4481921282560453,-0.6849646616359489,1.1978897966507753,-0.02450502685460934,-1.7349350787089208,0.6918938888100269,0.2878785952757881,0.09452093875220766,-0.08717172270884782,1.3249220049082027,1.044655750196908,0.35033654604763553,2.1765989807091066,0.40581259631867367,0.003906268586559951,0.013703446296363848,0.34436278069980547,-0.05506777110778982,0.0656603190339141
ITA-Serie A,2024 - 2025,Fiorentina,Fabiano Parisi,ITA,23,2000,Left,LB,Fullback,0.12411481520717131,-6.132809534027922,-1.0572583253942058,-0.4288913876906815,-1.3534884344030214,2.4047344316169403,1.0402047767145233,1.886397338689141,-0.11940910900718706,-0.6254724163650373,-0.32859778981231264,-0.4545077089497188,-0.19891610763038184,-0.556304848684155,0.17594030606349897,-0.4484347814771977,0.7851293811053918,-1.4750914502673598,-0.4838724300727753,-0.7614382177955277,0.5400038271210378,-0.15205665934261264,-0.5466344749403393,0.22342697992290278,-0.018232685891180107,0.26530301260810063,0.9116610503654368
ITA-Serie A,2024 - 2025,Fiorentina,Luca Ranieri,ITA,25,1999,Left,CB,CB,-8.178557063754026,3.0082936646492886,3.8227860360552257,-0.20391166785937492,-0.782725047841151,-2.17957687817571,-3.1320912016465177,0.9710320310656082,0.664735225696732,-1.2475207987830064,0.2824514001369241,-1.4385167459926653,-1.335274097229621,-0.9213171819320627,-0.09280360683996593,0.22249913854715533,0.2416826121530634,-1.4469076109151304,-0.86325914020123,-1.361679983065277,0.4976811731719423,-0.1437462388278572,-1.4996519261949894,0.4887352568023682,0.214939820504907,0.5522397098946832,-0.26122643939722046
ITA-Serie A,2024 - 2025,Fiorentina,Lucas Beltrán,ARG,23,2001,Right,CAM,CAM,4.185533460586425,-1.6745705952570114,0.7674815293970972,0.3019620128504143,2.810524398833445,0.5698990062881568,0.5425041701086588,0.27657962886726906,1.486944290256918,-1.5857815498286827,1.0575978046842265,2.6158361969490205,-1.0531983817626187,0.41340114257709265,-0.742900373841905,0.6979294339291404,-0.619543280236908,0.0919336808985278,-0.42581527421854914,-0.03211449215513848,0.2639324872786577,0.11274580521119418,-0.7492716997409518,-0.7079685473957198,0.3696526099501311,0.7872526377652707,-0.2970930625811805
ITA-Serie A,2024 - 2025,Fiorentina,Marin Pongračić,CRO,26,1997,Right,CB,CB,-4.3347129219620095,-6.471585517913472,1.4858870103610045,-2.1770759993594746,0.2745346856056398,-1.0871789415984299,0.7567946986784627,0.4813179608516869,1.4257211510245946,0.9123173125210999,-0.28091969037081654,-0.36538978837055003,1.0793650457427406,0.6839312163386985,0.3244418316128439,1.7742464885060845,2.024866067051822,-0.9128360840257493,-0.13035591725696366,0.6980809725847144,0.29590929938054783,-0.9159723283101078,0.20050448182140768,0.3191912081706146,0.24842188112840985,-0.3611552816038859,-0.5492705891331996
ITA-Serie A,2024 - 2025,Fiorentina,Moise Kean,ITA,24,2000,Right,ST,ST,13.95566307994738,1.606016454968332,6.931135956386537,3.283863387682292,-1.5577602170873928,-2.4668090525894644,2.2810216724120904,-1.3828444044283204,0.7413797555241076,0.7386017729622539,0.7510669980567547,-1.591052646177626,-0.5991010345150969,-1.0443269286767145,-1.244282621280547,0.3591094970976799,1.1150249785289514,0.21295768514094895,1.915369984645043,-2.0205070852960247,2.096527919090165,-0.786420207982116,-0.8099452112529226,1.3195695254644157,-0.1205134555993257,-1.2145555101339403,-1.9436719913428442
ITA-Serie A,2024 - 2025,Fiorentina,Nicolò Fagioli,ITA,23,2001,Right,CM,CM,0.6943598249162448,-5.09982751674367,-1.7636969696169222,-3.584151743756255,0.9689058908908224,2.257993316552103,-0.3575580359418088,-0.2222529770688766,-0.2697522232923268,0.367850995508561,-0.9211040463042911,-0.36483644858005854,-0.25493319218617966,-0.4056417235460632,0.2008484719215693,1.7156316695795155,-0.45262682825425765,-0.7217670095003473,0.5488320963350009,1.108451438925895,-0.05733436964642067,-0.4890569142964025,-0.21318390315757013,-0.3962403852141983,-0.8427461754877094,0.6057470990947649,-0.41707047195964314
ITA-Serie A,2024 - 2025,Fiorentina,Pablo Marí,ESP,30,1993,Left,CB,CB,-3.7708592148075155,-8.252895138389839,0.36609983772314647,-1.3095529692905994,1.1796908760420142,-0.8111476300545349,-0.2807745600772291,0.8774554370829023,-0.7036929632707556,-3.2823545368808933,1.1332515193659864,-3.4855500456372024,2.186331669301085,-1.0359025117267582,-0.9497416581320484,1.1491190094652586,-1.1415959530946282,-1.2375566341393514,-2.135988299585037,0.32700336265031815,-0.7082594471709612,-0.28287126226781584,0.5204047563304343,-0.28334237604352014,-0.5327548029203484,-0.9285970487533941,0.011543785100883918
ITA-Serie A,2024 - 2025,Fiorentina,Pietro Comuzzo,ITA,19,2005,Right,CB,CB,-6.499820849353717,-1.6857316859936786,2.7348870193523926,1.040830261831824,-1.2120497953613152,0.024182738128486213,-1.1773528750520146,0.922389566322456,-1.9291814206854994,-4.08611146859298,0.20451425719601238,-2.003034959348656,-0.41879637437022965,0.8294216955949698,-0.26074097713393163,2.980666887102945,-0.9128922869732081,-0.9639757158755798,1.4213022385435532,-0.06130301690615114,1.1643118124203076,-1.041672037928603,-1.333579097086188,0.8294607206803047,0.32976522048138174,-0.38158521125565836,0.9013295693945835
