league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
GER-Bundesliga,2023 - 2024,Hoffenheim,Ihlas Bebou,TOG,29,1994,Right,ST,-0.01049515,0.037259467,0.0133073125,0.13333377,0.42643142,0.24069917,-0.033961974,0.2671514,0.07288451,0.040784866
GER-Bundesliga,2023 - 2024,Hoffenheim,John Brooks,USA,30,1993,Left,CB,0.39177653,0.41164124,0.63141286,-0.19673532,0.08136551,0.33621147,0.12107387,0.14108403,-0.26980695,-0.25688735
GER-Bundesliga,2023 - 2024,Hoffenheim,Kevin Vogt,GER,31,1991,Right,CB,0.38444877,0.22260864,0.5624395,-0.2002098,-0.01960572,0.47293258,0.4521186,-0.38133344,-0.39278203,-0.19106598
GER-Bundesliga,2023 - 2024,Hoffenheim,Marius Bülter,GER,30,1993,Right,ST,0.20235619,-0.03810468,0.15308031,0.100913346,-0.0010506498,0.31810838,0.24696185,0.11938392,-0.062221855,0.23374297
GER-Bundesliga,2023 - 2024,Hoffenheim,Maximilian Beier,GER,20,2002,Right,ST,0.26586556,-0.19123125,0.15366784,0.45622444,0.32667953,-0.07371626,-0.35401565,0.48334715,0.3549356,-0.45004892
GER-Bundesliga,2023 - 2024,Hoffenheim,Ozan Kabak,TUR,23,2000,Right,CB,0.22547933,0.10539035,0.46636918,-0.35280135,-0.16750038,-0.118555814,-0.22762243,0.26354328,-0.12742908,-0.24917722
GER-Bundesliga,2023 - 2024,Hoffenheim,Pavel Kadeřábek,CZE,31,1992,Right,RB,0.1980549,0.12119432,0.3548275,0.24375503,-0.24065952,-0.028715199,-0.33598825,0.26729086,-0.007781047,0.28510362
GER-Bundesliga,2023 - 2024,Hoffenheim,Robert Skov,DEN,27,1996,Left,LB,-0.013028666,-0.033171393,0.008222512,0.042882137,0.020192506,0.35837263,0.045243118,0.30860534,-0.25476938,0.12020717
GER-Bundesliga,2023 - 2024,Hoffenheim,Umut Tohumcu,GER,18,2004,Right,CAM,-0.023905698,0.33993542,-0.080991775,0.046714798,-0.22945544,0.5997421,0.109699674,-0.09752341,-0.27112973,-0.014220024
GER-Bundesliga,2023 - 2024,Hoffenheim,Wout Weghorst,NED,30,1992,Right,ST,0.08394574,0.3764807,0.08941982,0.3828648,0.048476186,-0.053778928,-0.07550257,0.13708872,-0.2787527,-0.10895963
GER-Bundesliga,2023 - 2024,Köln,Davie Selke,GER,28,1995,Right,ST,0.07768619,0.21339703,0.3466231,0.35502812,0.31628323,0.5738613,0.18384762,0.47599968,-0.22085865,-0.5431999
GER-Bundesliga,2023 - 2024,Köln,Dejan Ljubicic,AUT,25,1997,Right,CM,0.26651767,0.18248495,-0.08913364,-0.087720916,-0.22283643,0.06566222,0.28031752,0.016513735,0.051449377,-0.025592608
GER-Bundesliga,2023 - 2024,Köln,Denis Huseinbasic,BIH,22,2001,Right,CM,-0.058981627,0.25992152,-0.03784618,-0.22847481,-0.1744768,0.2256039,0.1944108,-0.066581465,-0.12501015,0.033957817
GER-Bundesliga,2023 - 2024,Köln,Eric Martel,GER,21,2002,Right,CDM,0.27647546,0.5946406,0.13821383,-0.36248946,-0.23417515,-0.12525047,0.06463966,0.3497689,0.08691473,-0.14186025
GER-Bundesliga,2023 - 2024,Köln,Faride Alidou,GER,22,2001,Right,RM,0.02026575,-0.01703733,0.18307152,0.17206284,0.08058047,0.41192174,0.22314079,0.377963,0.25354138,-0.40061006
GER-Bundesliga,2023 - 2024,Köln,Florian Kainz,AUT,30,1992,Right,CAM,-0.7131833,-0.12405734,-0.28437257,0.057863124,-0.37003067,-0.027277093,0.44210973,0.07144701,-0.20730169,0.006012665
GER-Bundesliga,2023 - 2024,Köln,Jan Thielmann,GER,21,2002,Right,RM,0.15109573,0.10595622,0.030262392,-0.046665832,-0.075662374,0.23961338,0.44630063,0.24668308,0.20458774,-0.25683108
GER-Bundesliga,2023 - 2024,Köln,Julian Chabot,GER,25,1998,Left,CB,0.28245273,0.5275815,0.6536103,-0.47433752,-0.4956836,-0.22706516,0.14821784,0.38626656,-0.0799325,0.045009848
GER-Bundesliga,2023 - 2024,Köln,Leart Paqarada,KVX,28,1994,Left,LB,0.19388746,-0.240724,0.23749185,-0.010269837,-0.34892353,0.6068257,0.40795475,0.2424568,-0.16512513,-0.059904054
GER-Bundesliga,2023 - 2024,Köln,Linton Maina,GER,24,1999,Right,LM,-0.07632142,-0.023949267,-0.004102539,0.15234719,-0.10280332,0.19618103,0.17942919,-0.26625437,0.32283074,0.13472109
GER-Bundesliga,2023 - 2024,Köln,Luca Waldschmidt,GER,27,1996,Left,CAM,0.09126801,-0.15512557,-0.08379606,0.11801683,-0.1031498,0.47211853,0.22438136,0.22690359,-0.0042635356,-0.36305538
GER-Bundesliga,2023 - 2024,Köln,Max Finkgräfe,GER,19,2004,Left,LB,0.4494993,-0.02108855,0.19030283,-0.29765397,-0.31101453,0.38006905,0.106421255,0.4886536,0.37456432,-0.109625
GER-Bundesliga,2023 - 2024,Köln,Rasmus Carstensen,DEN,22,2000,Right,RB,0.6033629,0.2482719,0.23912123,-0.08169439,-0.37075296,0.31123927,0.1411361,0.27019957,0.26424077,0.014099513
GER-Bundesliga,2023 - 2024,Köln,Timo Hübers,GER,27,1996,Right,CB,0.33062816,0.50611275,0.5209168,-0.5952491,-0.5064759,-0.23182595,0.11617459,0.33389327,-0.07423418,-0.025045156
GER-Bundesliga,2023 - 2024,Leverkusen,Edmond Tapsoba,BFA,24,1999,Right,CB,0.46418294,-0.083894014,0.34445634,-0.51885617,-0.33574075,0.06860592,0.255856,-0.6901825,-0.23547368,0.046649177
GER-Bundesliga,2023 - 2024,Leverkusen,Exequiel Palacios,ARG,24,1998,Right,CM,0.07183748,-0.058609508,-0.4882666,-0.49179217,-0.18826917,-0.025939694,-0.19240569,-0.40949732,-0.39978668,-0.0040156776
GER-Bundesliga,2023 - 2024,Leverkusen,Florian Wirtz,GER,20,2003,Right,CAM,0.080398016,-0.4570465,-0.58699435,-0.051182833,0.46485448,-0.40109748,-0.1548431,-0.5641656,0.15537007,0.40922654
GER-Bundesliga,2023 - 2024,Leverkusen,Granit Xhaka,SUI,30,1992,Left,CDM,0.74385357,-0.6732564,0.10721679,-0.43219265,-0.666034,-0.37538823,-0.3393465,-0.75705427,-0.42722982,-0.08093734
GER-Bundesliga,2023 - 2024,Leverkusen,Jeremie Frimpong,NED,22,2000,Right,RB,0.19582555,-0.067843586,-0.10464123,0.33616015,0.4094825,-0.016167056,-0.3801207,-0.3848873,0.5391652,0.38494307
GER-Bundesliga,2023 - 2024,Leverkusen,Jonas Hofmann,GER,31,1992,Right,CAM,0.6446045,-0.15905102,-0.1380462,0.3065971,-0.030104762,-0.08563992,-0.08055101,-0.102887556,-0.12179155,0.3751676
GER-Bundesliga,2023 - 2024,Leverkusen,Jonathan Tah,GER,27,1996,Right,CB,0.06452117,-0.036546882,0.5772729,-0.3092251,-0.08691185,-0.18000987,-0.23882428,-0.6248278,-0.46880624,-0.2064723
GER-Bundesliga,2023 - 2024,Leverkusen,Josip Stanišić,CRO,23,2000,Right,CB,0.4492387,-0.23064741,0.21566944,-0.2140333,-0.01932367,0.44618848,-0.35109127,-0.17663977,-0.07386909,-0.023750637
GER-Bundesliga,2023 - 2024,Leverkusen,Odilon Kossounou,CIV,22,2001,Right,CB,0.36800224,-0.06524826,0.29213613,-0.32565305,-0.11445024,0.11900191,-0.17377205,-0.4295653,-0.03284815,-0.19109155
GER-Bundesliga,2023 - 2024,Leverkusen,Patrik Schick,CZE,27,1996,Left,ST,0.17607872,0.192171,-0.07085959,0.3717334,0.22636893,0.60769373,-0.057724614,0.10562831,-0.34828687,-0.57994777
GER-Bundesliga,2023 - 2024,Leverkusen,Piero Hincapié,ECU,21,2002,Left,CB,0.41797826,0.39298278,0.24711649,-0.09385055,-0.3143023,0.25651854,-0.34546298,-0.5080834,-0.22576907,0.17701367
GER-Bundesliga,2023 - 2024,Leverkusen,Robert Andrich,GER,28,1994,Right,CDM,0.25954893,-0.18159144,0.0537682,-0.22612141,-0.014862586,0.16711855,-0.19891389,-0.24729364,-0.36545286,-0.087224975
GER-Bundesliga,2023 - 2024,Leverkusen,Victor Boniface,NGA,22,2000,Right,ST,-0.16680184,0.3682213,-0.6415532,0.48598352,0.69400847,0.13940074,0.39012477,-0.096488304,-0.34583503,-0.14564101
GER-Bundesliga,2023 - 2024,Mainz 05,Anthony Caci,FRA,26,1997,Right,RB,0.07232098,-0.076172635,0.15954784,-0.28893822,-0.27487147,-0.16802406,0.061718613,0.35837063,-0.10623027,0.13932009
GER-Bundesliga,2023 - 2024,Mainz 05,Brajan Gruda,GER,19,2004,Left,CAM,0.40657035,-0.43202597,-0.07606708,0.09065335,0.15714529,0.2754078,0.26601622,0.19658098,0.42780787,0.093405224
GER-Bundesliga,2023 - 2024,Mainz 05,Dominik Kohr,GER,29,1994,Right,CB,0.42961752,0.34957635,0.23929216,-0.2650327,-0.4250012,0.099242605,0.04802691,0.50416315,-0.05833768,-0.18876459
GER-Bundesliga,2023 - 2024,Mainz 05,Jonathan Burkardt,GER,23,2000,Right,ST,-0.1736782,-0.019572373,-0.015360235,0.23906538,0.33116248,0.31635177,0.061805055,0.26931342,0.021267712,-0.2869793
GER-Bundesliga,2023 - 2024,Mainz 05,Karim Onisiwo,AUT,31,1992,Right,ST,-0.06732003,0.25289407,0.19028696,0.12841994,0.14466795,0.33744776,0.50714916,0.29168105,0.10421354,-0.0013592384
GER-Bundesliga,2023 - 2024,Mainz 05,Ludovic Ajorque,FRA,29,1994,Left,ST,0.31345266,0.4606994,0.28955516,0.41155857,-0.103164524,0.35346618,0.4082627,0.10621936,-0.30400634,-0.37415606
GER-Bundesliga,2023 - 2024,Mainz 05,Nadiem Amiri,GER,26,1996,Right,CM,0.194279,-0.19692165,-0.25974667,-0.014946687,-0.1255762,0.3887196,0.48358393,0.35096312,-0.35784167,0.07853488
GER-Bundesliga,2023 - 2024,Mainz 05,Phillipp Mwene,AUT,29,1994,Right,LB,-0.11702087,0.019671435,0.055728145,-0.013178638,-0.24168237,0.11035821,0.16009994,0.17090549,0.08424285,0.063727416
GER-Bundesliga,2023 - 2024,Mainz 05,Sepp van den Berg,NED,21,2001,Right,CB,-0.06992343,0.3985346,0.64309525,-0.33043808,-0.023691408,-0.30717722,0.113369256,0.3177644,-0.131326,-0.23662435
GER-Bundesliga,2023 - 2024,Mainz 05,Silvan Widmer,SUI,30,1993,Right,RB,0.3256246,0.30914077,0.1404342,0.21460304,-0.1913436,0.4523962,-0.0033570477,0.2952508,-0.22974008,0.14343864
GER-Bundesliga,2023 - 2024,Mainz 05,Tom Krauß,GER,22,2001,Right,CDM,-0.13240995,0.47485742,-0.11599832,-0.12383561,-0.21750373,0.40421158,-0.08733782,0.5246346,-0.113198414,-0.09036147
GER-Bundesliga,2023 - 2024,RB Leipzig,Amadou Haidara,MLI,25,1998,Right,CM,0.22808677,0.013646433,-0.044198666,-0.3132392,-0.07012044,0.3423495,0.1072147,0.10198562,-0.15389363,-0.20468919
GER-Bundesliga,2023 - 2024,RB Leipzig,Benjamin Henrichs,GER,26,1997,Right,RB,0.5140752,0.08013119,0.03797473,-0.29103395,-0.1480186,-0.2758264,0.09941273,0.10360718,0.07354841,0.31695408
GER-Bundesliga,2023 - 2024,RB Leipzig,Benjamin Šeško,SVN,20,2003,Right,ST,0.039865345,-0.062569335,0.18130532,0.28815764,0.5903077,0.37989435,-0.3696115,0.71389294,-0.09959479,-0.48748276
GER-Bundesliga,2023 - 2024,RB Leipzig,Castello Lukeba,FRA,20,2002,Left,CB,0.118108176,-0.06615015,0.6207173,-0.3715596,-0.23167272,0.08472422,-0.06283422,-0.5157453,-0.27042258,-0.072325565
GER-Bundesliga,2023 - 2024,RB Leipzig,Christoph Baumgartner,AUT,23,1999,Right,CAM,0.3361688,0.11270737,-0.1679582,0.027348522,0.15591708,0.3871801,-0.08577463,0.23101829,0.10806069,-0.27042595
GER-Bundesliga,2023 - 2024,RB Leipzig,Dani Olmo,ESP,25,1998,Right,CAM,0.265512,-0.22519548,-0.24809909,0.09230768,0.1373731,0.34416515,0.12747157,-0.012935371,-0.010217575,0.16580665
GER-Bundesliga,2023 - 2024,RB Leipzig,David Raum,GER,25,1998,Left,LB,0.259986,-0.41666186,0.24255615,-0.12415865,-0.40120107,-0.16487233,-0.25957674,0.4313713,-0.09427623,0.63736373
GER-Bundesliga,2023 - 2024,RB Leipzig,Kevin Kampl,SVN,32,1990,Right,CM,0.017241359,-0.24955532,0.10039802,-0.21529351,-0.15746,0.3851975,0.022033868,-0.3394565,-0.22862588,-0.23273653
GER-Bundesliga,2023 - 2024,RB Leipzig,Loïs Openda,BEL,23,2000,Right,ST,0.010662524,0.07044974,-0.23995169,0.7431113,0.65128314,-0.34422526,-0.333392,0.3871212,0.016937355,-0.15445767
GER-Bundesliga,2023 - 2024,RB Leipzig,Lukas Klostermann,GER,27,1996,Right,CB,0.10013879,0.34490797,0.40166816,0.093145065,-0.41900575,0.3375214,-0.2974816,-0.122618385,-0.533285,-0.26223567
GER-Bundesliga,2023 - 2024,RB Leipzig,Mohamed Simakan,FRA,23,2000,Right,CB,0.62355465,0.37592027,0.31447732,-0.26410478,-0.12815416,-0.12614398,-0.037080392,-0.010881308,-0.13541396,0.17736149
GER-Bundesliga,2023 - 2024,RB Leipzig,Willi Orban,HUN,30,1992,Right,CB,0.25083584,0.121517695,0.4479494,-0.35871118,-0.23136024,0.3016486,0.405683,-0.40177158,-0.39729658,-0.1843455
GER-Bundesliga,2023 - 2024,RB Leipzig,Xaver Schlager,AUT,25,1997,Left,CDM,0.1517715,0.09210964,-0.24798217,-0.57394725,-0.36392945,-0.14601287,-0.0040483773,-0.2557672,-0.10180754,0.21468386
GER-Bundesliga,2023 - 2024,RB Leipzig,Xavi Simons,NED,20,2003,Right,CAM,0.090866596,-0.49596003,-0.58009297,-0.041307434,0.26340917,-0.3805672,0.3289365,-0.2802642,0.09914219,0.35071746
GER-Bundesliga,2023 - 2024,RB Leipzig,Yussuf Poulsen,DEN,29,1994,Right,ST,0.4943685,0.45847133,0.11171953,0.22958092,0.41607913,0.514839,0.1678435,0.18213803,-0.11303411,-0.27048105
GER-Bundesliga,2023 - 2024,Stuttgart,Angelo Stiller,GER,22,2001,Left,CDM,0.58658147,-0.15356165,0.018609686,-0.45182508,-0.46301764,-0.26181135,-0.14553414,-0.23667566,-0.34322658,0.34179455
GER-Bundesliga,2023 - 2024,Stuttgart,Anthony Rouault,FRA,22,2001,Right,CB,0.0054215686,0.25834385,0.110901475,-0.13253509,-0.34604886,0.5639247,0.08334978,-0.085914314,-0.48797336,0.045250725
GER-Bundesliga,2023 - 2024,Stuttgart,Atakan Karazor,TUR,26,1996,Right,CDM,0.25575528,0.43291742,-0.18414256,-0.40306547,-0.3941093,-0.18091527,-0.15589733,-0.14758223,-0.17658332,0.10875839
GER-Bundesliga,2023 - 2024,Stuttgart,Chris Führich,GER,25,1998,Right,LM,0.4129034,-0.5125526,-0.23638745,0.115736924,0.12978618,-0.17470133,-0.18954127,-0.28573912,0.39137283,0.348632
GER-Bundesliga,2023 - 2024,Stuttgart,Dan-Axel Zagadou,FRA,24,1999,Left,CB,0.22240542,-0.024193207,0.6394515,-0.22882219,-0.1300605,0.34638533,0.21970728,-0.20137554,-0.45229307,-0.14884792
GER-Bundesliga,2023 - 2024,Stuttgart,Deniz Undav,GER,27,1996,Right,ST,0.5221029,0.0010897587,-0.48667488,0.36942393,0.72230417,-0.1853799,-0.31757602,0.44797194,-0.3012516,0.037951145
GER-Bundesliga,2023 - 2024,Stuttgart,Enzo Millot,FRA,21,2002,Left,CAM,0.116971515,0.0601225,-0.3653335,-0.093294226,0.004396815,-0.1755407,-0.12522918,-0.28594664,0.054049723,0.047148976
GER-Bundesliga,2023 - 2024,Stuttgart,Hiroki Ito,JPN,24,1999,Left,CB,0.14613889,-0.14771873,0.46411556,-0.29150704,-0.43525884,0.06910432,0.17437798,-0.4114875,-0.35177177,0.21792673
GER-Bundesliga,2023 - 2024,Stuttgart,Jamie Leweling,GER,22,2001,Right,RM,0.4925655,0.23141965,-0.124551505,0.23866609,0.29564735,0.17485377,0.16377607,-0.1622226,0.17681205,0.080727875
GER-Bundesliga,2023 - 2024,Stuttgart,Josha Vagnoman,GER,22,2000,Right,RB,0.29095393,0.13022327,0.14040679,-0.107702814,0.1628784,0.4931323,0.14663292,-0.008175166,-0.16978036,-0.09370916
GER-Bundesliga,2023 - 2024,Stuttgart,Maximilian Mittelstädt,GER,26,1997,Left,LB,0.65539354,-0.19971678,-0.1140485,-0.5036841,-0.3550995,0.1273679,-0.32553792,0.1579133,0.20825046,0.3761608
GER-Bundesliga,2023 - 2024,Stuttgart,Pascal Stenzel,GER,27,1996,Right,RB,0.0106458105,-0.054399934,-0.15573035,-0.22312467,-0.025400102,0.41152236,0.40315703,-0.090094194,-0.43863937,0.21670811
GER-Bundesliga,2023 - 2024,Stuttgart,Serhou Guirassy,GUI,27,1996,Right,ST,0.24708557,-0.2918084,-0.34248906,0.67826694,0.45571822,-0.14632176,-0.62717557,0.26395985,-0.47668424,-0.6964651
GER-Bundesliga,2023 - 2024,Stuttgart,Waldemar Anton,GER,27,1996,Right,CB,-0.013325782,0.16040455,0.45157987,-0.5813257,-0.44105873,-0.34074563,0.11089251,-0.4796964,-0.4044802,0.1953643
GER-Bundesliga,2023 - 2024,Union Berlin,Alex Král,CZE,25,1998,Right,CM,0.07097188,0.3660084,0.22833411,0.054760434,-0.19339097,0.43246293,0.44152838,0.20193402,-0.0677624,-0.24117835
GER-Bundesliga,2023 - 2024,Union Berlin,András Schäfer,HUN,24,1999,Right,CM,0.089899674,0.25629896,-0.077452585,-0.055500925,-0.010101004,0.42098632,0.1851573,0.033647794,0.14683978,-0.019399004
GER-Bundesliga,2023 - 2024,Union Berlin,Benedict Hollerbach,GER,22,2001,Right,ST,0.1592595,-0.09685294,0.06890206,0.14587563,0.096218765,0.38638598,0.079875864,0.36542386,0.3437685,-0.38897714
GER-Bundesliga,2023 - 2024,Union Berlin,Brenden Aaronson,USA,22,2000,Right,CAM,0.107694805,0.16454029,-0.1695098,-0.08808674,0.06781931,0.39448398,0.033305336,0.036260802,0.21809675,-0.067196056
GER-Bundesliga,2023 - 2024,Union Berlin,Christopher Trimmel,AUT,36,1987,Right,RB,0.12509462,-0.055396374,0.3198515,0.01765689,-0.245642,0.25762448,0.3983933,0.3334266,-0.25258493,0.119212754
GER-Bundesliga,2023 - 2024,Union Berlin,Danilho Doekhi,NED,25,1998,Right,CB,-0.189708,0.18679728,0.5777817,-0.2721669,-0.01492405,0.15787438,0.08527867,0.32423833,-0.14083906,-0.26616892
GER-Bundesliga,2023 - 2024,Union Berlin,Diogo Leite,POR,24,1999,Left,CB,0.04144755,0.31548384,0.46314323,-0.42831367,-0.5262942,-0.15083317,0.10710107,0.26363182,-0.07769278,-0.04960855
GER-Bundesliga,2023 - 2024,Union Berlin,Janik Haberer,GER,29,1994,Right,CM,0.07967385,0.2984199,0.06892381,-0.058849636,-0.1590725,0.46075344,0.098235816,0.44567603,-0.0803816,-0.1411523
GER-Bundesliga,2023 - 2024,Union Berlin,Josip Juranović,CRO,27,1995,Right,RB,-0.12726398,0.05311854,0.009225764,0.037795108,-0.33213598,0.40339553,0.3487962,0.14180003,-0.24671745,0.06520509
GER-Bundesliga,2023 - 2024,Union Berlin,Kevin Behrens,GER,32,1991,Right,ST,0.57929075,0.3820427,0.13512877,0.30684167,0.1287547,0.48806503,0.3974204,0.27604213,-0.11397856,-0.43738353
GER-Bundesliga,2023 - 2024,Union Berlin,Kevin Volland,GER,31,1992,Left,ST,-0.2872495,0.37768516,-0.17663968,0.35954422,-0.13260287,0.3358902,0.43924642,0.41642505,-0.31718764,0.006688227
GER-Bundesliga,2023 - 2024,Union Berlin,Lucas Tousart,FRA,26,1997,Right,CDM,0.22145027,0.47797012,0.13932705,-0.09067284,-0.20279887,0.26214615,0.37055254,0.26140872,0.04070089,-0.28764367
GER-Bundesliga,2023 - 2024,Union Berlin,Rani Khedira,GER,29,1994,Right,CDM,0.1778403,0.48583096,0.36330804,-0.12434107,-0.1574407,0.55077827,0.3577563,0.33682102,-0.020204213,-0.22453666
GER-Bundesliga,2023 - 2024,Union Berlin,Robin Gosens,GER,29,1994,Left,LB,0.25273362,0.072952665,0.24655508,-0.09240459,-0.075541705,0.022989765,-0.4714585,0.67314774,-0.015946489,0.086479545
GER-Bundesliga,2023 - 2024,Union Berlin,Robin Knoche,GER,31,1992,Right,CB,-0.2538656,0.1121375,0.4542065,-0.2905135,-0.22355711,0.2891153,0.14420843,0.17103276,-0.30452228,-0.24595195
GER-Bundesliga,2023 - 2024,Werder Bremen,Anthony Jung,GER,31,1991,Left,CB,-0.18753079,-0.093768254,0.57648635,-0.48965555,-0.22754227,0.0032329755,-0.07856807,-0.111249335,-0.21215723,-0.12863384
GER-Bundesliga,2023 - 2024,Werder Bremen,Jens Stage,DEN,26,1996,Right,CM,0.3409743,0.39689678,0.13529746,-0.06257635,-0.14016767,-0.15579228,0.10441967,0.3220856,-0.025535377,-0.19949456
GER-Bundesliga,2023 - 2024,Werder Bremen,Justin Njinmah,GER,22,2000,Right,ST,0.31046298,0.016048834,-0.1544919,0.32580358,0.40972653,0.6572585,0.024817381,0.20869486,0.040131167,-0.21231943
GER-Bundesliga,2023 - 2024,Werder Bremen,Leonardo Bittencourt,GER,29,1993,Right,CAM,0.14389077,0.09507245,-0.22150856,-0.018044004,-0.24893065,0.17117861,0.06391458,-0.06603605,0.08319302,0.012912852
GER-Bundesliga,2023 - 2024,Werder Bremen,Marco Friedl,AUT,25,1998,Left,CB,-0.34134552,0.061573878,0.4432382,-0.5586255,-0.27333495,0.31318995,-0.004243296,0.42232472,-0.17577593,-0.2183258
GER-Bundesliga,2023 - 2024,Werder Bremen,Marvin Ducksch,GER,29,1994,Right,ST,-0.4864197,-0.04592761,-0.14267264,0.5826235,0.03155944,-0.2672866,0.47991893,0.6013536,-0.62760794,0.027786804
GER-Bundesliga,2023 - 2024,Werder Bremen,Mitchell Weiser,GER,29,1994,Right,RB,0.16263914,0.06524864,-0.05028998,-0.19542333,0.047008842,-0.22415619,0.004762189,0.0331998,0.29033265,0.39719513
GER-Bundesliga,2023 - 2024,Werder Bremen,Nick Woltemade,GER,21,2002,Right,ST,0.7059624,0.15487899,0.12861837,-0.096347086,0.1322194,0.3462787,0.37428212,0.065914154,0.17415048,-0.3009912
GER-Bundesliga,2023 - 2024,Werder Bremen,Niklas Stark,GER,28,1995,Right,CB,-0.16253471,-0.04929495,0.49386504,-0.29905355,0.20382999,0.6880655,0.033895005,0.43040448,-0.3658754,-0.4835662
GER-Bundesliga,2023 - 2024,Werder Bremen,Olivier Deman,BEL,23,2000,Left,LB,-0.07715028,-0.018874533,0.20138586,-0.09048902,-0.09248725,0.37741214,0.026190408,0.26987252,-0.00012697652,-0.060681026
GER-Bundesliga,2023 - 2024,Werder Bremen,Romano Schmid,AUT,23,2000,Right,CAM,0.12172967,-0.042887643,-0.27590507,0.0046450235,-0.07388098,-0.25314412,0.05160919,-0.039275393,0.17803083,0.23613258
GER-Bundesliga,2023 - 2024,Werder Bremen,Senne Lynen,BEL,24,1999,Right,CDM,0.015870998,0.5346577,-0.11367494,-0.32579625,-0.29942405,0.25121635,0.057247005,0.42931062,-0.1756426,0.004985723
GER-Bundesliga,2023 - 2024,Wolfsburg,Aster Vranckx,BEL,20,2002,Right,CM,0.03179296,0.23238577,0.07464671,-0.23521717,-0.21572365,0.5323649,0.314439,0.029026939,-0.09575537,-0.28537247
GER-Bundesliga,2023 - 2024,Wolfsburg,Cedric Zesiger,SUI,25,1998,Left,CB,0.09266931,0.10748546,0.50095105,-0.28976816,-0.19617742,0.2142638,0.51901805,-0.16663395,-0.30528727,-0.13498425
GER-Bundesliga,2023 - 2024,Wolfsburg,Joakim Mæhle,DEN,26,1997,Right,LB,0.4329284,0.019766197,0.13922803,-0.2711467,-0.24604815,-0.065510444,-0.26138884,0.029801833,0.2719629,0.2468641
GER-Bundesliga,2023 - 2024,Wolfsburg,Jonas Wind,DEN,24,1999,Right,ST,0.098018646,0.09115148,0.14475825,0.3486942,0.40315995,-0.1483203,-0.09385675,0.387571,-0.23731825,0.0044338414
GER-Bundesliga,2023 - 2024,Wolfsburg,Kevin Paredes,USA,20,2003,Left,LW,0.40585685,0.2516232,-0.0028212145,0.035390425,-0.12084167,0.45696133,-0.28220057,0.17769162,0.31131446,-0.20000733
GER-Bundesliga,2023 - 2024,Wolfsburg,Lovro Majer,CRO,25,1998,Left,CM,-0.24355666,0.034572624,-0.22985162,-0.022882042,-0.02901955,-0.082390904,0.16435479,-0.047385152,-0.04858932,0.08374348
GER-Bundesliga,2023 - 2024,Wolfsburg,Mattias Svanberg,SWE,24,1999,Right,CM,0.18041909,0.24203758,-0.17431998,-0.012825021,-0.1098458,0.11975865,0.34201235,0.32294345,-0.09890775,-0.018783722
GER-Bundesliga,2023 - 2024,Wolfsburg,Maxence Lacroix,FRA,23,2000,Right,CB,0.073804766,0.06880568,0.48963064,-0.3427287,-0.18514617,0.10822002,-0.38848263,0.45186132,-0.40981704,-0.22409955
GER-Bundesliga,2023 - 2024,Wolfsburg,Maximilian Arnold,GER,29,1994,Left,CDM,0.44657677,-0.38007247,0.0028628926,-0.3202481,-0.54070896,0.033483427,0.08239632,0.4096895,-0.26727352,-0.07039504
GER-Bundesliga,2023 - 2024,Wolfsburg,Ridle Baku,GER,25,1998,Right,RM,0.43986294,0.047343675,0.13180786,0.011692692,-0.3587847,0.05248193,0.1048275,0.1330907,0.20108493,-0.072794594
GER-Bundesliga,2023 - 2024,Wolfsburg,Rogério,BRA,25,1998,Left,LB,-0.024882253,0.05640264,0.30652237,0.08436092,-0.19059603,0.74116844,-0.33482236,-0.09424712,-0.051860392,-0.12077493
GER-Bundesliga,2023 - 2024,Wolfsburg,Sebastiaan Bornauw,BEL,24,1999,Right,CB,0.20753096,0.3960777,0.48779273,-0.24963033,-0.10133477,0.46513838,0.41024306,-0.07672162,-0.1947366,-0.19842699
GER-Bundesliga,2023 - 2024,Wolfsburg,Tiago Tomás,POR,21,2002,Right,LW,-0.025261592,0.30140492,0.09014547,0.25968114,0.09171242,0.5486869,0.44577295,0.1359756,0.21000826,-0.14735626
GER-Bundesliga,2023 - 2024,Wolfsburg,Václav Černý,CZE,25,1997,Left,RM,-0.17436658,-0.107597396,0.04702446,0.2326603,0.11437113,0.67356443,-0.16872755,0.28987986,-0.025275057,-0.17748725
GER-Bundesliga,2023 - 2024,Wolfsburg,Yannick Gerhardt,GER,29,1994,Left,CM,0.1548838,0.3416866,0.122108005,0.15575512,-0.26654273,0.32530206,-0.2032113,0.2507205,-0.13675095,-0.13165729
ITA-Serie A,2023 - 2024,Atalanta,Ademola Lookman,NGA,25,1997,Right,ST,0.26728383,-0.026378926,-0.36810708,0.25898832,0.48451385,0.012341252,-0.2622211,0.056884248,0.076603875,0.165198
ITA-Serie A,2023 - 2024,Atalanta,Charles De Ketelaere,BEL,22,2001,Left,CAM,0.0021531102,-0.17659803,-0.26191416,0.12295937,0.47216594,-0.07284028,-0.11345294,0.19116081,0.09709072,0.2016578
ITA-Serie A,2023 - 2024,Atalanta,Davide Zappacosta,ITA,31,1992,Right,LM,0.12518096,0.049994722,0.05058625,0.009601827,-0.16460855,0.057228003,-0.06976462,-0.21714842,0.16719456,-0.010129239
